Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)   
bh9_04_40R1   |   -382.1793   |   -381.675703   |   -382.178701   
bh9_04_41P   |   -953.750977   |   -952.852719   |   -953.751923   
bh9_04_41R   |   -953.743948   |   -952.847733   |   -953.744378   
bh9_04_41TS   |   -953.71955   |   -952.826597   |   -953.719317   
bh9_04_42P   |   -1251.313661   |   -1250.047151   |   -1251.312242   
bh9_04_42R   |   -1251.301229   |   -1250.03462   |   -1251.301773   
bh9_04_42TS   |   -1251.286644   |   -1250.025211   |   -1251.285307   
bh9_04_44P2   |   -684.896137   |   -684.436101   |   -684.896227   
bh9_04_44R1   |   -362.309776   |   -361.828341   |   -362.309024   
bh9_04_45P2   |   -271.366155   |   -270.991075   |   -271.366071   
bh9_04_45R1   |   -271.098039   |   -270.730055   |   -271.097756   
bh9_04_46P2   |   -593.953425   |   -593.599128   |   -593.953701   
bh9_04_46R2   |   -593.306484   |   -592.962439   |   -593.306138   
bh9_04_47P2   |   -730.254703   |   -729.797469   |   -730.254555   
bh9_04_47R1   |   -603.521847   |   -602.757205   |   -603.522509   
bh9_04_4P   |   -271.871966   |   -271.496845   |   -271.872673   
bh9_04_4R   |   -271.886591   |   -271.509038   |   -271.887433   
bh9_04_4TS   |   -271.853683   |   -271.478637   |   -271.85353   
bh9_04_50R1   |   -480.937143   |   -480.294066   |   -480.936408   
bh9_04_51P2   |   -213.438188   |   -213.129497   |   -213.438903   
bh9_04_51R2   |   -212.769952   |   -212.47099   |   -212.769927   
bh9_04_52P2   |   -668.847958   |   -668.405172   |   -668.847351   
bh9_04_53R1   |   -424.752306   |   -424.181856   |   -424.75334   
bh9_04_54P1   |   -643.672129   |   -642.837112   |   -643.672963   
bh9_04_54P2   |   -264.238915   |   -263.883913   |   -264.239027   
bh9_04_54R1   |   -644.34316   |   -643.50002   |   -644.343213   
bh9_04_54R2   |   -263.595366   |   -263.245756   |   -263.594435   
bh9_04_54TS   |   -907.908896   |   -906.723738   |   -907.909511   
bh9_04_55P2   |   -475.424516   |   -474.807915   |   -475.423778   
bh9_04_56R   |   -485.086775   |   -484.420831   |   -485.086353   
bh9_04_57P2   |   -307.15863   |   -306.744934   |   -307.158581   
bh9_04_57R1   |   -385.507249   |   -384.988881   |   -385.507442   
bh9_04_57R2   |   -306.501261   |   -306.096909   |   -306.503234   
bh9_04_58P2   |   -436.582628   |   -436.007432   |   -436.582755   
bh9_04_58R1   |   -472.340665   |   -471.714329   |   -472.341   
bh9_04_58R2   |   -435.911849   |   -435.345127   |   -435.912655   
bh9_04_59P2   |   -310.345479   |   -309.92226   |   -310.345191   
bh9_04_5P2   |   -115.583974   |   -115.42155   |   -115.584159   
bh9_04_5R1   |   -323.424884   |   -323.001202   |   -323.425568   
bh9_04_5R2   |   -114.895007   |   -114.743333   |   -114.895957   
bh9_04_60P2   |   -459.499279   |   -458.896188   |   -459.499351   
bh9_04_61R   |   -560.231828   |   -559.471212   |   -560.230795   
bh9_04_62P1   |   -679.453053   |   -678.566344   |   -679.453902   
bh9_04_62P2   |   -228.82749   |   -228.523078   |   -228.827491   
bh9_04_62R1   |   -680.108678   |   -679.216491   |   -680.109632   
bh9_04_62R2   |   -228.155491   |   -227.859588   |   -228.15649   
bh9_04_63P1   |   -471.679504   |   -471.062087   |   -471.680172   
bh9_04_63R1   |   -472.339023   |   -471.715077   |   -472.340304   
bh9_04_64P   |   -1032.240501   |   -1031.23022   |   -1032.241691   
bh9_04_64R   |   -1032.229974   |   -1031.224606   |   -1032.229852   
bh9_04_64TS   |   -1032.212355   |   -1031.210432   |   -1032.21156   
bh9_04_65P1   |   -587.491117   |   -586.741281   |   -587.491096   
bh9_04_65R2   |   -484.692967   |   -484.052614   |   -484.692274   
bh9_04_66P2   |   -344.789908   |   -344.318232   |   -344.78812   
bh9_04_66R2   |   -344.119061   |   -343.655071   |   -344.117935   
bh9_04_67P2   |   -385.513854   |   -384.99534   |   -385.512868   
bh9_04_68R1   |   -844.670276   |   -844.062724   |   -844.669524   
bh9_04_69R   |   -524.332576   |   -523.612419   |   -524.331739   
bh9_04_6P1   |   -263.920518   |   -263.572434   |   -263.920739   
bh9_04_6R1   |   -264.596739   |   -264.240957   |   -264.597152   
bh9_04_6TS   |   -492.744891   |   -492.096269   |   -492.747124   
bh9_04_70P2   |   -233.330722   |   -233.001881   |   -233.331013   
bh9_04_70R1   |   -569.941532   |   -569.195153   |   -569.939388   
bh9_04_70R2   |   -232.63974   |   -232.320998   |   -232.640706   
bh9_04_71P2   |   -308.39395   |   -307.972093   |   -308.393807   
bh9_04_71R2   |   -307.740085   |   -307.327536   |   -307.741947   
bh9_04_73P1   |   -851.435936   |   -850.332458   |   -851.436037   
bh9_04_73P2   |   -264.218591   |   -263.863571   |   -264.218903   
bh9_04_73R1   |   -852.106244   |   -850.994524   |   -852.105636   
bh9_04_73TS   |   -1115.635326   |   -1114.179952   |   -1115.636708   
bh9_04_74R1   |   -480.000728   |   -479.351498   |   -479.999728   
bh9_04_75R1   |   -499.902391   |   -499.232123   |   -499.9016   
bh9_04_79P1   |   -886.521681   |   -885.381752   |   -886.521751   
bh9_04_79P2   |   -118.918022   |   -118.738093   |   -118.918149   
bh9_04_79R1   |   -887.199326   |   -886.051468   |   -887.198576   
bh9_04_79R2   |   -118.248029   |   -118.07547   |   -118.248133   
bh9_04_79TS   |   -1005.421998   |   -1004.109693   |   -1005.422823   
bh9_04_7R1   |   -264.563084   |   -264.20807   |   -264.564326   
bh9_04_80P1   |   -818.598995   |   -817.838613   |   -818.599884   
bh9_04_80R1   |   -819.25819   |   -818.490535   |   -819.258276   
bh9_04_81P2   |   -550.578897   |   -549.868294   |   -550.578331   
bh9_04_82P1   |   -495.025996   |   -494.380321   |   -495.026491   
bh9_04_82P2   |   -887.199363   |   -886.050323   |   -887.198468   
bh9_04_82R1   |   -495.693265   |   -495.04103   |   -495.693611   
bh9_04_82R2   |   -886.52205   |   -885.38126   |   -886.522145   
bh9_04_82TS   |   -1382.189834   |   -1380.401616   |   -1382.190123   
bh9_04_83P1   |   -817.610495   |   -816.98405   |   -817.610971   
bh9_04_83R1   |   -818.277905   |   -817.644887   |   -818.277949   
bh9_04_83TS   |   -1704.775708   |   -1703.006663   |   -1704.776406   
bh9_04_84R   |   -885.746256   |   -884.549772   |   -885.745362   
bh9_04_85P1   |   -550.337777   |   -549.621905   |   -550.33807   
bh9_04_85R1   |   -550.999462   |   -550.27665   |   -550.999606   
bh9_04_85TS   |   -1437.498098   |   -1435.641235   |   -1437.499052   
bh9_04_86R1   |   -748.728618   |   -747.737883   |   -748.727725   
bh9_04_89P1   |   -495.707021   |   -495.044781   |   -495.707293   
bh9_04_89P2   |   -887.197054   |   -886.049396   |   -887.196195   
bh9_04_89R1   |   -496.373518   |   -495.702605   |   -496.373326   
bh9_04_89R2   |   -886.518368   |   -885.377796   |   -886.518168   
bh9_04_89TS   |   -1382.872512   |   -1381.068503   |   -1382.872596   
bh9_04_8R   |   -290.054862   |   -289.653427   |   -290.054946   
bh9_04_90P1   |   -770.064989   |   -769.073021   |   -770.064478   
bh9_04_90R1   |   -770.697411   |   -769.702234   |   -770.697479   
bh9_04_90TS   |   -1657.228291   |   -1655.111003   |   -1657.230875   
bh9_05_10P1   |   -870.897847   |   -869.775223   |   -870.896603   
bh9_05_10P2   |   -455.90554   |   -455.309127   |   -455.905703   
bh9_05_10R1   |   -871.578859   |   -870.443521   |   -871.577476   
bh9_05_10R2   |   -455.237941   |   -454.650739   |   -455.237934   
bh9_05_10TS   |   -1326.818217   |   -1325.113073   |   -1326.815451   
bh9_05_11P2   |   -603.3588   |   -602.58082   |   -603.360216   
bh9_05_11R2   |   -602.708833   |   -601.938231   |   -602.708743   
bh9_05_11TS   |   -1474.289077   |   -1472.405483   |   -1474.287371   
bh9_05_12P1   |   -270.194776   |   -269.839044   |   -270.194578   
bh9_05_12P2   |   -691.349589   |   -690.418952   |   -691.349415   
bh9_05_12R1   |   -271.039933   |   -270.673959   |   -271.040102   
bh9_05_12R2   |   -690.476087   |   -689.55658   |   -690.474898   
bh9_05_12TS   |   -961.536341   |   -960.259605   |   -961.53668   
bh9_05_13P1   |   -232.421594   |   -232.100194   |   -232.421972   
bh9_05_13R1   |   -233.306721   |   -232.975087   |   -233.306605   
bh9_05_13TS   |   -923.765421   |   -922.523138   |   -923.765856   
bh9_05_14P1   |   -346.233534   |   -345.779565   |   -346.234102   
bh9_05_14R1   |   -347.094954   |   -346.631569   |   -347.095282   
bh9_05_14TS   |   -1037.574965   |   -1036.199511   |   -1037.57571   
bh9_05_15P1   |   -384.612544   |   -384.103503   |   -384.612628   
bh9_05_15R1   |   -385.480462   |   -384.962222   |   -385.480499   
bh9_05_15TS   |   -1075.951644   |   -1074.523677   |   -1075.95208   
bh9_05_16P1   |   -843.766367   |   -843.16781   |   -843.766252   
bh9_05_16R1   |   -844.636997   |   -844.029524   |   -844.637092   
bh9_05_16TS   |   -1535.10696   |   -1533.58955   |   -1535.107778   
bh9_05_17P1   |   -792.399248   |   -791.38708   |   -792.398759   
bh9_05_17P2   |   -992.850822   |   -991.970871   |   -992.85119   
bh9_05_17R1   |   -793.085386   |   -792.060545   |   -793.084665   
bh9_05_17R2   |   -992.179257   |   -991.307401   |   -992.179407   
bh9_05_17TS   |   -1785.273423   |   -1783.395984   |   -1785.272049   
bh9_05_18P1   |   -837.281507   |   -836.192472   |   -837.281179   
bh9_05_18P2   |   -686.528208   |   -685.638974   |   -686.527987   
bh9_05_18R1   |   -838.081297   |   -836.980587   |   -838.079781   
bh9_05_18R2   |   -685.906864   |   -685.024865   |   -685.907304   
bh9_05_18TS   |   -1523.972108   |   -1522.005403   |   -1523.970721   
bh9_05_19P1   |   -683.036701   |   -682.161067   |   -683.036639   
bh9_05_19R1   |   -683.90934   |   -683.024712   |   -683.909131   
bh9_05_19TS   |   -1374.379579   |   -1372.582693   |   -1374.37932   
bh9_05_1P   |   -531.040835   |   -530.354014   |   -531.041355   
bh9_05_1R   |   -531.030872   |   -530.344339   |   -531.031478   
bh9_05_1TS   |   -531.031564   |   -530.342601   |   -531.031309   
bh9_05_20P1   |   -422.645794   |   -422.091355   |   -422.645681   
bh9_05_20R1   |   -423.503897   |   -422.940056   |   -423.504254   
bh9_05_20TS   |   -1113.994222   |   -1112.52208   |   -1113.9945   
bh9_05_21P1   |   -460.635792   |   -460.029579   |   -460.636304   
bh9_05_21R1   |   -461.48675   |   -460.871341   |   -461.487143   
bh9_05_21TS   |   -1151.97531   |   -1150.44797   |   -1151.975917   
bh9_05_22P1   |   -588.92068   |   -588.163321   |   -588.919735   
bh9_05_22R1   |   -589.805704   |   -589.037955   |   -589.805151   
bh9_05_22TS   |   -1280.265373   |   -1278.588846   |   -1280.26507   
bh9_05_23P1   |   -423.870065   |   -423.305429   |   -423.869933   
bh9_05_23R1   |   -424.731348   |   -424.158698   |   -424.73188   
bh9_05_23TS   |   -1115.21051   |   -1113.730729   |   -1115.210061   
bh9_05_24P1   |   -676.013782   |   -675.13366   |   -676.014264   
bh9_05_24P2   |   -838.081565   |   -836.980597   |   -838.080021   
bh9_05_24R1   |   -676.836286   |   -675.947976   |   -676.836189   
bh9_05_24TS   |   -1514.104674   |   -1512.141537   |   -1514.104405   
bh9_05_25P1   |   -499.018153   |   -498.356789   |   -499.018228   
bh9_05_25R1   |   -499.871725   |   -499.201599   |   -499.871854   
bh9_05_25TS   |   -1190.352627   |   -1188.772962   |   -1190.352771   
bh9_05_26P1   |   -461.894025   |   -461.282279   |   -461.893872   
bh9_05_26R1   |   -462.746681   |   -462.125661   |   -462.746793   
bh9_05_26TS   |   -1153.242455   |   -1151.714869   |   -1153.241255   
bh9_05_27P1   |   -461.92992   |   -461.320411   |   -461.930181   
bh9_05_27R1   |   -462.778313   |   -462.159782   |   -462.778915   
bh9_05_27TS   |   -1153.275742   |   -1151.750055   |   -1153.275959   
bh9_05_28P1   |   -575.118239   |   -574.366004   |   -575.11774   
bh9_05_28R1   |   -575.988332   |   -575.225903   |   -575.988061   
bh9_05_28TS   |   -1266.473532   |   -1264.804379   |   -1266.472093   
bh9_05_29P1   |   -500.88333   |   -500.229073   |   -500.882085   
bh9_05_29R1   |   -501.766573   |   -501.10167   |   -501.766697   
bh9_05_29TS   |   -1192.243787   |   -1190.671686   |   -1192.244189   
bh9_05_2P   |   -511.187734   |   -510.522382   |   -511.187875   
bh9_05_2R   |   -511.184203   |   -510.519906   |   -511.185187   
bh9_05_2TS   |   -511.150314   |   -510.48436   |   -511.15   
bh9_05_30P1   |   -463.117843   |   -462.498218   |   -463.117881   
bh9_05_30R1   |   -463.976656   |   -463.348215   |   -463.976824   
bh9_05_30TS   |   -1154.460503   |   -1152.922937   |   -1154.460216   
bh9_05_31P1   |   -576.039711   |   -575.286782   |   -576.039159   
bh9_05_31R1   |   -576.911872   |   -576.150387   |   -576.911467   
bh9_05_31TS   |   -1267.384942   |   -1265.71705   |   -1267.385555   
bh9_05_32P1   |   -501.173759   |   -500.509213   |   -501.173721   
bh9_05_32R1   |   -502.026086   |   -501.353646   |   -502.025764   
bh9_05_32TS   |   -1192.518195   |   -1190.940015   |   -1192.518321   
bh9_05_33P1   |   -539.173714   |   -538.459795   |   -539.173218   
bh9_05_33R1   |   -540.017466   |   -539.293832   |   -540.017577   
bh9_05_33TS   |   -1230.518678   |   -1228.888494   |   -1230.51726   
bh9_05_34P1   |   -576.933479   |   -576.181825   |   -576.934294   
bh9_05_34R1   |   -577.779408   |   -577.018551   |   -577.780166   
bh9_05_34TS   |   -1268.275975   |   -1266.60435   |   -1268.276637   
bh9_05_35P1   |   -576.296362   |   -575.532402   |   -576.296237   
bh9_05_35R1   |   -577.138209   |   -576.365319   |   -577.138462   
bh9_05_35TS   |   -1267.640931   |   -1265.960482   |   -1267.639331   
bh9_05_36P1   |   -798.020627   |   -796.98223   |   -798.020628   
bh9_05_36P2   |   -710.687742   |   -709.743212   |   -710.688407   
bh9_05_36R1   |   -798.849072   |   -797.796784   |   -798.849769   
bh9_05_36R2   |   -709.856072   |   -708.921247   |   -709.856504   
bh9_05_36TS   |   -1508.713855   |   -1506.750963   |   -1508.712219   
bh9_05_37P1   |   -732.39692   |   -731.742204   |   -732.398032   
bh9_05_37R1   |   -733.218039   |   -732.554167   |   -733.215758   
bh9_05_37TS   |   -1423.721924   |   -1422.148212   |   -1423.721229   
bh9_05_38P1   |   -502.354396   |   -501.679214   |   -502.354196   
bh9_05_38R1   |   -503.215671   |   -502.531176   |   -503.215395   
bh9_05_38TS   |   -1193.698951   |   -1192.106414   |   -1193.699279   
bh9_05_39P1   |   -502.36896   |   -501.695736   |   -502.369106   
bh9_05_39R1   |   -503.222442   |   -502.53884   |   -503.222718   
bh9_05_39TS   |   -1193.711966   |   -1192.121675   |   -1193.712584   
bh9_05_3P   |   -495.097501   |   -494.450998   |   -495.09803   
bh9_05_3R   |   -495.090393   |   -494.444003   |   -495.091016   
bh9_05_3TS   |   -495.068436   |   -494.421232   |   -495.06857   
bh9_05_40P1   |   -782.004921   |   -780.982687   |   -782.005645   
bh9_05_40R1   |   -782.817267   |   -781.785006   |   -782.817581   
bh9_05_40R2   |   -709.85756   |   -708.9212   |   -709.858174   
bh9_05_40TS   |   -1492.696163   |   -1490.750201   |   -1492.696957   
bh9_05_41P1   |   -541.600344   |   -540.874296   |   -541.601151   
bh9_05_41R1   |   -542.468985   |   -541.734236   |   -542.469602   
bh9_05_41TS   |   -1232.94414   |   -1231.305433   |   -1232.944571   
bh9_05_42P1   |   -731.581822   |   -730.635134   |   -731.582112   
bh9_05_42R1   |   -732.439242   |   -731.481816   |   -732.440635   
bh9_05_42TS   |   -1422.935179   |   -1421.07509   |   -1422.935675   
bh9_05_4P   |   -571.452552   |   -570.7031   |   -571.452363   
bh9_05_4R   |   -571.4203   |   -570.670124   |   -571.420233   
bh9_05_4TS   |   -571.414469   |   -570.664584   |   -571.414432   
bh9_05_5P1   |   -248.251042   |   -247.923281   |   -248.252056   
bh9_05_5P2   |   -265.086243   |   -264.729362   |   -265.085314   
bh9_05_5R1   |   -249.051977   |   -248.713874   |   -249.051583   
bh9_05_5R2   |   -264.266239   |   -263.92403   |   -264.266503   
bh9_05_5TS   |   -513.3326   |   -512.656704   |   -513.330734   
bh9_05_6P   |   -704.943943   |   -704.022545   |   -704.944955   
bh9_05_6R   |   -704.940692   |   -704.019334   |   -704.94132   
bh9_05_6TS   |   -704.927423   |   -704.005818   |   -704.927974   
bh9_05_7P2   |   -288.301194   |   -287.90779   |   -288.300906   
bh9_05_7R2   |   -287.506119   |   -287.122618   |   -287.506989   
bh9_05_7TS   |   -552.585609   |   -551.855014   |   -552.583726   
bh9_05_8P   |   -585.349717   |   -584.551509   |   -585.348355   
bh9_05_8R   |   -585.336627   |   -584.538021   |   -585.335558   
bh9_05_8TS   |   -585.337332   |   -584.537754   |   -585.335416   
bh9_05_9P   |   -585.302975   |   -584.503039   |   -585.301707   
bh9_05_9R   |   -585.282407   |   -584.481487   |   -585.282278   
bh9_05_9TS   |   -585.293562   |   -584.492055   |   -585.294386   
bh9_06_10P   |   -682.260163   |   -681.342328   |   -682.260654   
bh9_06_10R1   |   -344.067487   |   -343.611477   |   -344.067944   
bh9_06_10R2   |   -338.109143   |   -337.640678   |   -338.108962   
bh9_06_10TS   |   -682.180636   |   -681.264397   |   -682.181488   
bh9_06_11P   |   -682.261119   |   -681.347441   |   -682.262378   
bh9_06_11TS   |   -682.184238   |   -681.269898   |   -682.185728   
bh9_06_12R   |   -682.267784   |   -681.345943   |   -682.26777   
bh9_06_12TS   |   -682.240737   |   -681.324439   |   -682.240801   
bh9_06_13TS   |   -682.254618   |   -681.337471   |   -682.255293   
bh9_06_14R   |   -682.262663   |   -681.340936   |   -682.262922   
bh9_06_14TS   |   -682.246547   |   -681.328872   |   -682.246128   
bh9_06_15P   |   -761.73183   |   -761.000099   |   -761.732417   
bh9_06_15R1   |   -235.41981   |   -235.082117   |   -235.420141   
bh9_06_15R2   |   -526.269758   |   -525.87311   |   -526.26917   
bh9_06_16P   |   -1040.132636   |   -1038.763699   |   -1040.131903   
bh9_06_16R   |   -1040.076622   |   -1038.706693   |   -1040.077069   
bh9_06_16TS   |   -1040.056626   |   -1038.689823   |   -1040.056637   
