Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
bh9_04_2P1   |   -321.63183   |   -321.306682   |   -321.632316
bh9_04_2R1   |   -322.243018   |   -321.913008   |   -322.243195
bh9_04_2TS   |   -472.534343   |   -472.064196   |   -472.534559
bh9_04_30P2   |   -230.971097   |   -230.72833   |   -230.970741
bh9_04_30R1   |   -248.120856   |   -247.858339   |   -248.120832
bh9_04_32P2   |   -1087.549665   |   -1087.17984   |   -1087.549336
bh9_04_32R1   |   -764.90946   |   -764.523475   |   -764.909268
bh9_04_33P2   |   -727.508044   |   -727.123486   |   -727.508428
bh9_04_33R1   |   -404.864947   |   -404.463937   |   -404.864801
bh9_04_34P2   |   -628.556809   |   -628.258436   |   -628.556194
bh9_04_34R1   |   -305.91645   |   -305.602035   |   -305.916131
bh9_04_35P2   |   -551.808113   |   -551.581902   |   -551.808064
bh9_04_35R1   |   -344.993112   |   -344.635719   |   -344.992954
bh9_04_35R2   |   -551.167588   |   -550.947678   |   -551.167993
bh9_04_38P2   |   -154.272663   |   -154.106058   |   -154.272726
bh9_04_38R1   |   -458.143479   |   -457.675154   |   -458.143506
bh9_04_38R2   |   -153.640197   |   -153.482576   |   -153.640562
bh9_04_38TS   |   -611.734811   |   -611.109998   |   -611.735086
bh9_04_39P2   |   -476.92205   |   -476.770658   |   -476.922056
bh9_04_39R2   |   -476.311723   |   -476.168321   |   -476.311607
bh9_04_3R1   |   -516.004726   |   -515.809694   |   -516.004709
bh9_04_3TS   |   -953.201025   |   -952.905571   |   -953.201403
bh9_04_40P2   |   -703.503501   |   -703.133695   |   -703.503643
bh9_04_40R1   |   -380.858266   |   -380.472034   |   -380.857898
bh9_04_41P   |   -951.539201   |   -950.901329   |   -951.540715
bh9_04_41R   |   -951.542864   |   -950.905815   |   -951.543042
bh9_04_41TS   |   -951.482792   |   -950.846243   |   -951.482256
bh9_04_42P   |   -1248.418078   |   -1247.520475   |   -1248.417849
bh9_04_42R   |   -1248.423682   |   -1247.526595   |   -1248.424666
bh9_04_42TS   |   -1248.370572   |   -1247.474462   |   -1248.369618
bh9_04_44P2   |   -683.658434   |   -683.303179   |   -683.658295
bh9_04_44R1   |   -361.012133   |   -360.640487   |   -361.011618
bh9_04_45P2   |   -270.348221   |   -270.056477   |   -270.348157
bh9_04_45R1   |   -270.054693   |   -269.768814   |   -270.054556
bh9_04_46P2   |   -592.994238   |   -592.718502   |   -592.994198
bh9_04_46R2   |   -592.384055   |   -592.115995   |   -592.38389
bh9_04_47P2   |   -729.048815   |   -728.691363   |   -729.048815
bh9_04_47R1   |   -601.52064   |   -600.934509   |   -601.522028
bh9_04_4P   |   -270.888017   |   -270.599163   |   -270.888246
bh9_04_4R   |   -270.882661   |   -270.591373   |   -270.883741
bh9_04_4TS   |   -270.837446   |   -270.547295   |   -270.837324
bh9_04_50R1   |   -479.102211   |   -478.600942   |   -479.101259
bh9_04_51P2   |   -212.582688   |   -212.343262   |   -212.583702
bh9_04_51R2   |   -211.961981   |   -211.730248   |   -211.96244
bh9_04_52P2   |   -667.640376   |   -667.298883   |   -667.640069
bh9_04_53R1   |   -423.160253   |   -422.717391   |   -423.161171
bh9_04_54P1   |   -641.552475   |   -640.916228   |   -641.55328
bh9_04_54P2   |   -263.322373   |   -263.04986   |   -263.321965
bh9_04_54R1   |   -642.186114   |   -641.543153   |   -642.186083
bh9_04_54R2   |   -262.706246   |   -262.438933   |   -262.705034
bh9_04_54TS   |   -904.837486   |   -903.930497   |   -904.837283
bh9_04_55P2   |   -473.750939   |   -473.276723   |   -473.750417
bh9_04_56R   |   -483.184625   |   -482.662634   |   -483.184429
bh9_04_57P2   |   -306.082893   |   -305.766956   |   -306.082568
bh9_04_57R1   |   -384.080818   |   -383.680092   |   -384.081048
bh9_04_57R2   |   -305.473891   |   -305.166564   |   -305.475662
bh9_04_58P2   |   -435.133492   |   -434.696516   |   -435.133485
bh9_04_58R1   |   -470.720805   |   -470.241125   |   -470.722321
bh9_04_58R2   |   -434.500545   |   -434.070405   |   -434.501335
bh9_04_59P2   |   -309.138254   |   -308.809129   |   -309.13798
bh9_04_5P2   |   -115.184111   |   -115.061726   |   -115.184229
bh9_04_5R1   |   -322.306452   |   -321.98266   |   -322.30728
bh9_04_5R2   |   -114.552041   |   -114.43879   |   -114.552526
bh9_04_60P2   |   -457.886939   |   -457.423612   |   -457.886686
bh9_04_61R   |   -558.110926   |   -557.518883   |   -558.110414
bh9_04_62P1   |   -677.153199   |   -676.474094   |   -677.154556
bh9_04_62P2   |   -228.079555   |   -227.850169   |   -228.079302
bh9_04_62R1   |   -677.775732   |   -677.091544   |   -677.776862
bh9_04_62R2   |   -227.447106   |   -227.224603   |   -227.447986
bh9_04_63P1   |   -470.090168   |   -469.61789   |   -470.091141
bh9_04_63R1   |   -470.717248   |   -470.239131   |   -470.71882
bh9_04_64P   |   -1029.708657   |   -1028.98303   |   -1029.710029
bh9_04_64R   |   -1029.701934   |   -1028.978819   |   -1029.701699
bh9_04_64TS   |   -1029.647635   |   -1028.925302   |   -1029.646424
bh9_04_65P1   |   -585.520081   |   -584.945689   |   -585.520577
bh9_04_65R2   |   -483.032713   |   -482.545365   |   -483.032398
bh9_04_66P2   |   -343.463213   |   -343.092621   |   -343.460995
bh9_04_66R2   |   -342.827788   |   -342.463638   |   -342.826423
bh9_04_67P2   |   -384.083165   |   -383.682287   |   -384.08246
bh9_04_68R1   |   -843.076962   |   -842.604703   |   -843.076605
bh9_04_69R   |   -522.264274   |   -521.699916   |   -522.263782
bh9_04_6P1   |   -263.042731   |   -262.7777   |   -263.043744
bh9_04_6R1   |   -263.682002   |   -263.410436   |   -263.68314
bh9_04_6TS   |   -491.093953   |   -490.600682   |   -491.096562
bh9_04_70P2   |   -232.444951   |   -232.191398   |   -232.445294
bh9_04_70R1   |   -567.907195   |   -567.33316   |   -567.904973
bh9_04_70R2   |   -231.812268   |   -231.567544   |   -231.812841
bh9_04_71P2   |   -307.283339   |   -306.960027   |   -307.283004
bh9_04_71R2   |   -306.677637   |   -306.362738   |   -306.679345
bh9_04_73P1   |   -848.607094   |   -847.764336   |   -848.607139
bh9_04_73P2   |   -263.302411   |   -263.029112   |   -263.302506
bh9_04_73R1   |   -849.240401   |   -848.391022   |   -849.239572
bh9_04_73TS   |   -1111.862253   |   -1110.747804   |   -1111.863192
bh9_04_74R1   |   -478.213165   |   -477.713292   |   -478.212075
bh9_04_75R1   |   -498.090153   |   -497.575077   |   -498.089643
bh9_04_79P1   |   -883.473759   |   -882.591613   |   -883.47407
bh9_04_79P2   |   -118.415092   |   -118.276307   |   -118.415096
bh9_04_79R1   |   -884.113849   |   -883.225085   |   -884.112961
bh9_04_79R2   |   -117.781431   |   -117.648914   |   -117.781968
bh9_04_79TS   |   -1001.83778   |   -1000.821104   |   -1001.838656
bh9_04_7R1   |   -263.651558   |   -263.379895   |   -263.653706
bh9_04_80P1   |   -816.639196   |   -816.090018   |   -816.640078
bh9_04_80R1   |   -817.267182   |   -816.711956   |   -817.267002
bh9_04_81P2   |   -548.688051   |   -548.142301   |   -548.687418
bh9_04_82P1   |   -493.430609   |   -492.942435   |   -493.430982
bh9_04_82P2   |   -884.120303   |   -883.23038   |   -884.118711
bh9_04_82R1   |   -494.058697   |   -493.564843   |   -494.058579
bh9_04_82R2   |   -883.479962   |   -882.596734   |   -883.479726
bh9_04_82TS   |   -1377.482376   |   -1376.107773   |   -1377.48252
bh9_04_83P1   |   -816.066074   |   -815.591922   |   -816.066565
bh9_04_83R1   |   -816.694303   |   -816.214381   |   -816.694092
bh9_04_83TS   |   -1700.118082   |   -1698.757509   |   -1700.11846
bh9_04_84R   |   -882.427328   |   -881.499426   |   -882.42591
bh9_04_85P1   |   -548.536743   |   -547.990956   |   -548.536743
bh9_04_85R1   |   -549.167089   |   -548.615645   |   -549.166783
bh9_04_85TS   |   -1432.590732   |   -1431.159722   |   -1432.591293
bh9_04_86R1   |   -745.937794   |   -745.168503   |   -745.937
bh9_04_89P1   |   -493.956557   |   -493.445441   |   -493.956805
bh9_04_89P2   |   -884.115671   |   -883.227071   |   -884.114583
bh9_04_89R1   |   -494.594034   |   -494.076268   |   -494.593796
bh9_04_89R2   |   -883.477195   |   -882.594304   |   -883.476768
bh9_04_89TS   |   -1378.018038   |   -1376.621768   |   -1378.017652
bh9_04_8R   |   -288.943205   |   -288.630904   |   -288.943603
bh9_04_90P1   |   -767.481821   |   -766.719875   |   -767.481827
bh9_04_90R1   |   -768.087599   |   -767.321931   |   -768.087821
bh9_04_90TS   |   -1651.503734   |   -1649.867393   |   -1651.507312
bh9_05_10P1   |   -867.820927   |   -866.953425   |   -867.819786
bh9_05_10P2   |   -454.408321   |   -453.95413   |   -454.408332
bh9_05_10R1   |   -868.45811   |   -867.578783   |   -868.456724
bh9_05_10R2   |   -453.790787   |   -453.347281   |   -453.790232
bh9_05_10TS   |   -1322.157477   |   -1320.844351   |   -1322.154362
bh9_05_11P2   |   -601.370567   |   -600.775368   |   -601.371144
bh9_05_11R2   |   -600.764885   |   -600.1794   |   -600.764377
bh9_05_11TS   |   -1469.127617   |   -1467.676384   |   -1469.126065
bh9_05_12P1   |   -269.195749   |   -268.920827   |   -269.19542
bh9_05_12P2   |   -688.759752   |   -688.03737   |   -688.759367
bh9_05_12R1   |   -269.997665   |   -269.712875   |   -269.997757
bh9_05_12R2   |   -687.921351   |   -687.210013   |   -687.918472
bh9_05_12TS   |   -957.852244   |   -956.860697   |   -957.852221
bh9_05_13P1   |   -231.58646   |   -231.343484   |   -231.586769
bh9_05_13R1   |   -232.428787   |   -232.175216   |   -232.428656
bh9_05_13TS   |   -920.258792   |   -919.299508   |   -920.259397
bh9_05_14P1   |   -344.977405   |   -344.627532   |   -344.978402
bh9_05_14R1   |   -345.779238   |   -345.419737   |   -345.779606
bh9_05_14TS   |   -1033.639845   |   -1032.573007   |   -1033.640752
bh9_05_15P1   |   -383.236476   |   -382.847179   |   -383.236813
bh9_05_15R1   |   -384.058676   |   -383.658924   |   -384.058754
bh9_05_15TS   |   -1071.892912   |   -1070.788116   |   -1071.89333
bh9_05_16P1   |   -842.224544   |   -841.764187   |   -842.224635
bh9_05_16R1   |   -843.052625   |   -842.581321   |   -843.052769
bh9_05_16TS   |   -1530.882966   |   -1529.706766   |   -1530.884015
bh9_05_17P1   |   -789.65272   |   -788.87165   |   -789.652342
bh9_05_17P2   |   -990.490987   |   -989.813103   |   -990.491572
bh9_05_17R1   |   -790.294883   |   -789.501968   |   -790.294091
bh9_05_17R2   |   -989.87015   |   -989.201877   |   -989.870332
bh9_05_17TS   |   -1780.069152   |   -1778.618921   |   -1780.067508
bh9_05_18P1   |   -834.39165   |   -833.55407   |   -834.39078
bh9_05_18P2   |   -684.159731   |   -683.472679   |   -684.15942
bh9_05_18R1   |   -835.162547   |   -834.31406   |   -835.160624
bh9_05_18R2   |   -683.588421   |   -682.910687   |   -683.588755
bh9_05_18TS   |   -1518.655174   |   -1517.138332   |   -1518.653552
bh9_05_19P1   |   -680.926822   |   -680.275587   |   -680.927384
bh9_05_19R1   |   -681.741078   |   -681.080009   |   -681.741322
bh9_05_19TS   |   -1369.5944   |   -1368.226154   |   -1369.594516
bh9_05_1P   |   -529.331704   |   -528.809195   |   -529.331831
bh9_05_1R   |   -529.322082   |   -528.799228   |   -529.322426
bh9_05_1TS   |   -529.306816   |   -528.78209   |   -529.306692
bh9_05_20P1   |   -421.134225   |   -420.706993   |   -421.133653
bh9_05_20R1   |   -421.947822   |   -421.510443   |   -421.947813
bh9_05_20TS   |   -1109.793475   |   -1108.651777   |   -1109.793552
bh9_05_21P1   |   -458.998448   |   -458.534382   |   -458.999377
bh9_05_21R1   |   -459.789993   |   -459.316168   |   -459.790391
bh9_05_21TS   |   -1147.654307   |   -1146.473374   |   -1147.654986
bh9_05_22P1   |   -586.906411   |   -586.329272   |   -586.905923
bh9_05_22R1   |   -587.755651   |   -587.167129   |   -587.755173
bh9_05_22TS   |   -1275.57404   |   -1274.281165   |   -1275.574072
bh9_05_23P1   |   -422.329464   |   -421.896167   |   -422.329485
bh9_05_23R1   |   -423.144521   |   -422.702067   |   -423.144993
bh9_05_23TS   |   -1110.969947   |   -1109.823761   |   -1110.969741
bh9_05_24P1   |   -673.662365   |   -672.98269   |   -673.662868
bh9_05_24P2   |   -835.163126   |   -834.314481   |   -835.161198
bh9_05_24R1   |   -674.439929   |   -673.750724   |   -674.440038
bh9_05_24TS   |   -1508.753011   |   -1507.236322   |   -1508.752603
bh9_05_25P1   |   -497.262176   |   -496.758687   |   -497.262485
bh9_05_25R1   |   -498.068365   |   -497.55439   |   -498.068527
bh9_05_25TS   |   -1185.907327   |   -1184.688421   |   -1185.907379
bh9_05_26P1   |   -460.22348   |   -459.754339   |   -460.22357
bh9_05_26R1   |   -461.031797   |   -460.552396   |   -461.032102
bh9_05_26TS   |   -1148.874687   |   -1147.691666   |   -1148.872902
bh9_05_27P1   |   -460.258114   |   -459.787271   |   -460.2582
bh9_05_27R1   |   -461.059721   |   -460.579169   |   -461.060183
bh9_05_27TS   |   -1148.909305   |   -1147.725188   |   -1148.909651
bh9_05_28P1   |   -573.097481   |   -572.522065   |   -573.097102
bh9_05_28R1   |   -573.924352   |   -573.338522   |   -573.924251
bh9_05_28TS   |   -1261.757252   |   -1260.467574   |   -1261.755592
bh9_05_29P1   |   -499.019176   |   -498.510966   |   -499.018653
bh9_05_29R1   |   -499.855713   |   -499.337028   |   -499.855757
bh9_05_29TS   |   -1187.693426   |   -1186.4712   |   -1187.694004
bh9_05_2P   |   -509.498787   |   -508.989261   |   -509.498239
bh9_05_2R   |   -509.494654   |   -508.985565   |   -509.495009
bh9_05_2TS   |   -509.451865   |   -508.941919   |   -509.451223
bh9_05_30P1   |   -461.418238   |   -460.941808   |   -461.418412
bh9_05_30R1   |   -462.229974   |   -461.743508   |   -462.230081
bh9_05_30TS   |   -1150.068637   |   -1148.877243   |   -1150.06808
bh9_05_31P1   |   -573.959836   |   -573.379953   |   -573.959828
bh9_05_31R1   |   -574.784175   |   -574.194208   |   -574.783695
bh9_05_31TS   |   -1262.612658   |   -1261.319795   |   -1262.61333
bh9_05_32P1   |   -499.339338   |   -498.825205   |   -499.339233
bh9_05_32R1   |   -500.140511   |   -499.617136   |   -500.140257
bh9_05_32TS   |   -1187.978538   |   -1186.753136   |   -1187.978888
bh9_05_33P1   |   -537.208296   |   -536.659472   |   -537.20805
bh9_05_33R1   |   -538.008914   |   -537.449789   |   -538.009221
bh9_05_33TS   |   -1225.855842   |   -1224.593042   |   -1225.853863
bh9_05_34P1   |   -574.809526   |   -574.227218   |   -574.810807
bh9_05_34R1   |   -575.594261   |   -575.002367   |   -575.595105
bh9_05_34TS   |   -1263.460159   |   -1262.16199   |   -1263.460859
bh9_05_35P1   |   -574.24508   |   -573.661771   |   -574.245183
bh9_05_35R1   |   -575.041686   |   -574.448058   |   -575.042071
bh9_05_35TS   |   -1262.890212   |   -1261.592396   |   -1262.888197
bh9_05_36P1   |   -795.297012   |   -794.505442   |   -795.296999
bh9_05_36P2   |   -708.032131   |   -707.299894   |   -708.032765
bh9_05_36R1   |   -796.085142   |   -795.2813   |   -796.086431
bh9_05_36R2   |   -707.24309   |   -706.520977   |   -707.243415
bh9_05_36TS   |   -1503.235239   |   -1501.725082   |   -1503.233849
bh9_05_37P1   |   -730.602976   |   -730.113032   |   -730.60398
bh9_05_37R1   |   -731.379947   |   -730.880638   |   -731.377911
bh9_05_37TS   |   -1419.232804   |   -1418.028244   |   -1419.231973
bh9_05_38P1   |   -500.494448   |   -499.974376   |   -500.494422
bh9_05_38R1   |   -501.310302   |   -500.77996   |   -501.310066
bh9_05_38TS   |   -1189.152618   |   -1187.918401   |   -1189.152981
bh9_05_39P1   |   -500.503109   |   -499.984029   |   -500.503225
bh9_05_39R1   |   -501.311651   |   -500.78185   |   -501.311832
bh9_05_39TS   |   -1189.155489   |   -1187.922621   |   -1189.155861
bh9_05_3P   |   -493.444396   |   -492.949546   |   -493.444575
bh9_05_3R   |   -493.436736   |   -492.941469   |   -493.437445
bh9_05_3TS   |   -493.40594   |   -492.910305   |   -493.406179
bh9_05_40P1   |   -779.319006   |   -778.540021   |   -779.319536
bh9_05_40R1   |   -780.089656   |   -779.300463   |   -780.089974
bh9_05_40R2   |   -707.24766   |   -706.524659   |   -707.248419
bh9_05_40TS   |   -1487.271489   |   -1485.774355   |   -1487.272406
bh9_05_41P1   |   -539.559439   |   -538.999174   |   -539.559974
bh9_05_41R1   |   -540.382311   |   -539.812305   |   -540.382766
bh9_05_41TS   |   -1228.194771   |   -1226.923811   |   -1228.195388
bh9_05_42P1   |   -728.833091   |   -728.095297   |   -728.833233
bh9_05_42R1   |   -729.648261   |   -728.900171   |   -729.64909
bh9_05_42TS   |   -1417.476899   |   -1416.028809   |   -1417.477833
bh9_05_4P   |   -569.547574   |   -568.971362   |   -569.547402
bh9_05_4R   |   -569.516001   |   -568.939823   |   -569.515888
bh9_05_4TS   |   -569.497988   |   -568.922138   |   -569.498431
bh9_05_5P1   |   -247.350262   |   -247.097944   |   -247.351334
bh9_05_5P2   |   -264.117938   |   -263.841748   |   -264.117447
bh9_05_5R1   |   -248.114584   |   -247.85225   |   -248.114617
bh9_05_5R2   |   -263.329748   |   -263.065713   |   -263.329907
bh9_05_5TS   |   -511.395574   |   -510.871189   |   -511.393482
bh9_05_6P   |   -702.495967   |   -701.784618   |   -702.496991
bh9_05_6R   |   -702.494046   |   -701.782528   |   -702.494617
bh9_05_6TS   |   -702.465785   |   -701.754577   |   -702.466515
bh9_05_7P2   |   -287.201155   |   -286.895564   |   -287.201182
bh9_05_7R2   |   -286.443754   |   -286.147905   |   -286.444718
bh9_05_7TS   |   -550.48423   |   -549.916994   |   -550.481993
bh9_05_8P   |   -583.007826   |   -582.381777   |   -583.006088
bh9_05_8R   |   -583.001001   |   -582.374244   |   -582.999591
bh9_05_8TS   |   -582.994996   |   -582.367763   |   -582.993375
bh9_05_9P   |   -582.95095   |   -582.325242   |   -582.950623
bh9_05_9R   |   -582.943155   |   -582.317543   |   -582.942924
bh9_05_9TS   |   -582.934705   |   -582.307884   |   -582.935423
bh9_06_10P   |   -679.721648   |   -679.009341   |   -679.722145
