Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
BDE49_nonexpt_1359_mol2   |   -1251.366324   |   -1248.737951   |   -1251.366885
BDE49_nonexpt_135_mol1   |   -471.90773   |   -471.051526   |   -471.905424
BDE49_nonexpt_1360_mol1   |   -1259.892535   |   -1257.171551   |   -1259.891265
BDE49_nonexpt_1361_mol1   |   -1107.799465   |   -1105.826785   |   -1107.787274
BDE49_nonexpt_1362_mol1   |   -1616.518763   |   -1613.818472   |   -1616.524827
BDE49_nonexpt_1363_mol1   |   -1319.863312   |   -1317.020852   |   -1319.864043
BDE49_nonexpt_1364_mol1   |   -765.922833   |   -763.853859   |   -765.918008
BDE49_nonexpt_1365_mol1   |   -816.383045   |   -814.121301   |   -816.385463
BDE49_nonexpt_1366_mol1   |   -974.424496   |   -971.59428   |   -974.42147
BDE49_nonexpt_1367_mol1   |   -780.716822   |   -778.635082   |   -780.711679
BDE49_nonexpt_1369_mol1   |   -965.329659   |   -962.594663   |   -965.332639
BDE49_nonexpt_136_mol1   |   -619.023742   |   -617.66664   |   -619.02064
BDE49_nonexpt_136_mol2   |   -592.993409   |   -591.776889   |   -592.987249
BDE49_nonexpt_1370_mol1   |   -2817.345751   |   -2814.469271   |   -2817.352021
BDE49_nonexpt_1371_mol1   |   -1128.439603   |   -1126.493475   |   -1128.445285
BDE49_nonexpt_1371_mol2   |   -1028.575639   |   -1026.996809   |   -1028.581672
BDE49_nonexpt_1372_mol1   |   -1083.48867   |   -1080.317133   |   -1083.500856
BDE49_nonexpt_1373_mol1   |   -636.945297   |   -635.408759   |   -636.944997
BDE49_nonexpt_1374_mol1   |   -1065.141028   |   -1063.426375   |   -1065.141954
BDE49_nonexpt_1376_mol1   |   -897.781965   |   -895.254151   |   -897.778414
BDE49_nonexpt_1377_mol1   |   -1225.557399   |   -1222.987459   |   -1225.560856
BDE49_nonexpt_1378_mol1   |   -879.388769   |   -876.88007   |   -879.386478
BDE49_nonexpt_1379_mol1   |   -1147.062909   |   -1144.91   |   -1147.070604
BDE49_nonexpt_1381_mol1   |   -1264.797549   |   -1262.021828   |   -1264.802558
BDE49_nonexpt_1382_mol1   |   -924.193896   |   -921.575274   |   -924.198705
BDE49_nonexpt_1383_mol1   |   -1023.378022   |   -1020.442026   |   -1023.383319
BDE49_nonexpt_1385_mol1   |   -819.139392   |   -816.729186   |   -819.138766
BDE49_nonexpt_1387_mol1   |   -611.669619   |   -610.205229   |   -611.667985
BDE49_nonexpt_1388_mol1   |   -934.248639   |   -932.851028   |   -934.241381
BDE49_nonexpt_1389_mol1   |   -609.236946   |   -607.841007   |   -609.226383
BDE49_nonexpt_1390_mol1   |   -931.820572   |   -930.490206   |   -931.804727
BDE49_nonexpt_1391_mol1   |   -572.427107   |   -571.168662   |   -572.426547
BDE49_nonexpt_1392_mol1   |   -762.64538   |   -760.522947   |   -762.635772
BDE49_nonexpt_1393_mol1   |   -1085.228662   |   -1083.171857   |   -1085.213254
BDE49_nonexpt_1394_mol1   |   -760.541673   |   -758.503999   |   -760.536723
BDE49_nonexpt_1395_mol1   |   -609.240584   |   -607.848398   |   -609.234081
BDE49_nonexpt_1396_mol1   |   -931.821982   |   -930.4953   |   -931.807787
BDE49_nonexpt_1397_mol1   |   -476.452721   |   -475.572097   |   -476.449114
BDE49_nonexpt_1397_mol2   |   -475.827543   |   -474.979862   |   -475.823378
BDE49_nonexpt_1398_mol1   |   -435.996318   |   -435.34612   |   -435.97836
BDE49_nonexpt_1398_mol2   |   -435.368303   |   -434.75464   |   -435.3526
BDE49_nonexpt_1399_mol1   |   -756.945903   |   -754.923127   |   -756.934728
BDE49_nonexpt_1399_mol2   |   -756.311793   |   -754.328506   |   -756.303132
BDE49_nonexpt_13_mol1   |   -1429.519155   |   -1428.582809   |   -1429.526571
BDE49_nonexpt_1400_mol1   |   -608.354094   |   -607.00978   |   -608.351765
BDE49_nonexpt_1400_mol2   |   -607.720657   |   -606.415558   |   -607.721695
BDE49_nonexpt_1401_mol1   |   -607.133451   |   -605.821756   |   -607.130538
BDE49_nonexpt_1402_mol1   |   -1140.086785   |   -1137.688525   |   -1140.079618
BDE49_nonexpt_1403_mol1   |   -574.534522   |   -573.179486   |   -574.523427
BDE49_nonexpt_1404_mol1   |   -685.626867   |   -683.911277   |   -685.624818
BDE49_nonexpt_1405_mol1   |   -764.118242   |   -761.98506   |   -764.115673
BDE49_nonexpt_1406_mol1   |   -1027.146316   |   -1025.231911   |   -1027.142637
BDE49_nonexpt_1407_mol1   |   -987.898078   |   -986.196028   |   -987.897824
BDE49_nonexpt_1409_mol1   |   -754.060154   |   -751.983635   |   -754.048574
BDE49_nonexpt_1410_mol1   |   -491.307571   |   -490.420755   |   -491.30004
BDE49_nonexpt_1412_mol1   |   -1009.133735   |   -1007.427318   |   -1009.120954
BDE49_nonexpt_1417_mol1   |   -672.534167   |   -670.903831   |   -672.531786
BDE49_nonexpt_1418_mol1   |   -1032.511468   |   -1030.9594   |   -1032.503511
BDE49_nonexpt_1419_mol1   |   -1032.50976   |   -1030.961316   |   -1032.502157
BDE49_nonexpt_1420_mol1   |   -1032.50978   |   -1030.961556   |   -1032.502117
BDE49_nonexpt_1421_mol1   |   -665.48135   |   -663.780112   |   -665.471863
BDE49_nonexpt_1422_mol1   |   -665.48026   |   -663.782271   |   -665.472045
BDE49_nonexpt_1423_mol1   |   -910.164748   |   -907.692899   |   -910.161887
BDE49_nonexpt_1424_mol1   |   -910.167379   |   -907.698612   |   -910.164596
BDE49_nonexpt_1425_mol1   |   -612.602356   |   -611.077904   |   -612.595899
BDE49_nonexpt_1427_mol1   |   -628.650867   |   -627.083446   |   -628.646411
BDE49_nonexpt_1428_mol1   |   -725.807089   |   -723.830452   |   -725.801555
BDE49_nonexpt_1429_mol1   |   -687.746887   |   -685.934755   |   -687.7445
BDE49_nonexpt_142_mol1   |   -77.242063   |   -76.885737   |   -77.245348
BDE49_nonexpt_142_mol2   |   -51.240159   |   -51.02235   |   -51.244286
BDE49_nonexpt_1430_mol1   |   -687.744937   |   -685.934517   |   -687.740056
BDE49_nonexpt_1431_mol1   |   -687.745316   |   -685.936074   |   -687.74165
BDE49_nonexpt_1432_mol1   |   -651.849996   |   -650.118616   |   -651.84222
BDE49_nonexpt_1433_mol1   |   -651.850189   |   -650.120008   |   -651.840799
BDE49_nonexpt_1434_mol1   |   -651.849234   |   -650.120934   |   -651.839581
BDE49_nonexpt_1435_mol1   |   -802.137912   |   -799.831684   |   -802.139855
BDE49_nonexpt_1436_mol1   |   -802.132122   |   -799.824183   |   -802.127889
BDE49_nonexpt_1438_mol1   |   -1236.833642   |   -1234.457178   |   -1236.828445
BDE49_nonexpt_1439_mol1   |   -1236.823912   |   -1234.448525   |   -1236.811819
BDE49_nonexpt_143_mol1   |   -102.601608   |   -102.13435   |   -102.600516
BDE49_nonexpt_1441_mol1   |   -741.875377   |   -739.8521   |   -741.87501
BDE49_nonexpt_1442_mol1   |   -666.671288   |   -664.937028   |   -666.663149
BDE49_nonexpt_1443_mol1   |   -1121.41772   |   -1119.231246   |   -1121.412636
BDE49_nonexpt_1445_mol1   |   -1158.776815   |   -1156.981936   |   -1158.778709
BDE49_nonexpt_1445_mol2   |   -1158.140573   |   -1156.385747   |   -1158.147874
BDE49_nonexpt_1446_mol1   |   -802.854138   |   -800.458937   |   -802.844191
BDE49_nonexpt_1447_mol1   |   -647.578893   |   -646.036303   |   -647.576526
BDE49_nonexpt_1447_mol2   |   -646.935612   |   -645.435129   |   -646.938546
BDE49_nonexpt_1448_mol1   |   -702.908008   |   -701.112761   |   -702.909016
BDE49_nonexpt_1448_mol2   |   -702.280244   |   -700.520985   |   -702.281091
BDE49_nonexpt_1449_mol1   |   -541.128013   |   -540.261692   |   -541.132821
BDE49_nonexpt_144_mol1   |   -403.567315   |   -401.911721   |   -403.552056
BDE49_nonexpt_144_mol2   |   -201.698179   |   -200.895264   |   -201.700567
BDE49_nonexpt_1451_mol1   |   -475.245891   |   -474.408159   |   -475.239713
BDE49_nonexpt_1452_mol1   |   -476.460151   |   -475.584775   |   -476.456445
BDE49_nonexpt_1452_mol2   |   -475.823103   |   -474.98685   |   -475.822624
BDE49_nonexpt_1453_mol1   |   -609.549655   |   -608.179759   |   -609.544343
BDE49_nonexpt_1453_mol2   |   -608.911312   |   -607.580294   |   -608.909245
BDE49_nonexpt_1454_mol1   |   -455.873525   |   -455.203024   |   -455.86365
BDE49_nonexpt_1455_mol1   |   -662.441736   |   -660.885402   |   -662.434955
BDE49_nonexpt_1456_mol1   |   -701.681375   |   -699.917647   |   -701.674935
BDE49_nonexpt_1457_mol1   |   -397.988271   |   -397.51801   |   -397.985124
BDE49_nonexpt_1459_mol1   |   -1087.820701   |   -1086.012075   |   -1087.814012
BDE49_nonexpt_145_mol1   |   -306.163544   |   -304.813319   |   -306.161289
BDE49_nonexpt_145_mol2   |   -280.140336   |   -278.934682   |   -280.141652
BDE49_nonexpt_1460_mol1   |   -707.155697   |   -705.168816   |   -707.150566
BDE49_nonexpt_1461_mol1   |   -965.478796   |   -962.750017   |   -965.477538
BDE49_nonexpt_1462_mol1   |   -720.792286   |   -718.833975   |   -720.78489
BDE49_nonexpt_1463_mol1   |   -1176.734265   |   -1174.288917   |   -1176.725786
BDE49_nonexpt_1464_mol1   |   -417.868001   |   -417.356453   |   -417.863945
BDE49_nonexpt_1464_mol2   |   -417.238809   |   -416.763467   |   -417.237285
BDE49_nonexpt_1465_mol1   |   -649.445688   |   -647.778384   |   -649.436581
BDE49_nonexpt_1467_mol1   |   -437.242022   |   -436.562643   |   -437.240921
BDE49_nonexpt_1467_mol2   |   -436.613491   |   -435.969094   |   -436.611646
BDE49_nonexpt_1469_mol1   |   -570.302079   |   -569.135706   |   -570.29757
BDE49_nonexpt_1469_mol2   |   -569.662981   |   -568.535946   |   -569.660925
BDE49_nonexpt_146_mol1   |   -227.717968   |   -226.770872   |   -227.713429
BDE49_nonexpt_146_mol2   |   -201.694704   |   -200.892186   |   -201.692998
BDE49_nonexpt_1470_mol1   |   -885.103176   |   -882.581707   |   -885.100622
BDE49_nonexpt_1471_mol1   |   -845.855345   |   -843.537883   |   -845.849438
BDE49_nonexpt_1472_mol1   |   -781.131984   |   -778.898053   |   -781.126598
BDE49_nonexpt_1473_mol2   |   -608.919386   |   -607.581214   |   -608.920848
BDE49_nonexpt_1475_mol1   |   -725.804075   |   -723.82338   |   -725.801146
BDE49_nonexpt_1476_mol1   |   -1184.959884   |   -1182.744829   |   -1184.955863
BDE49_nonexpt_1477_mol1   |   -765.052137   |   -762.864657   |   -765.048366
BDE49_nonexpt_1478_mol1   |   -817.930622   |   -815.564956   |   -817.92256
BDE49_nonexpt_1479_mol1   |   -820.34392   |   -817.899798   |   -820.340388
BDE49_nonexpt_147_mol1   |   -191.741718   |   -190.882435   |   -191.74292
BDE49_nonexpt_147_mol2   |   -165.72336   |   -165.006579   |   -165.729132
BDE49_nonexpt_1480_mol1   |   -628.649341   |   -627.080345   |   -628.646458
BDE49_nonexpt_1481_mol1   |   -1087.805212   |   -1086.00234   |   -1087.80024
BDE49_nonexpt_1482_mol1   |   -667.896221   |   -666.119648   |   -667.891456
BDE49_nonexpt_1483_mol1   |   -720.778871   |   -718.827644   |   -720.774725
BDE49_nonexpt_1484_mol1   |   -648.544075   |   -646.930086   |   -648.538599
BDE49_nonexpt_1485_mol1   |   -687.791849   |   -685.971133   |   -687.78554
BDE49_nonexpt_1486_mol1   |   -798.573925   |   -796.371989   |   -798.564403
BDE49_nonexpt_1487_mol1   |   -496.039188   |   -495.096017   |   -496.030965
BDE49_nonexpt_1488_mol1   |   -646.379067   |   -644.869603   |   -646.376972
BDE49_nonexpt_1489_mol1   |   -612.865048   |   -611.366078   |   -612.861057
BDE49_nonexpt_148_mol1   |   -230.963756   |   -229.901513   |   -230.968747
BDE49_nonexpt_148_mol2   |   -204.945496   |   -204.026347   |   -204.954377
BDE49_nonexpt_1490_mol2   |   -499.029726   |   -498.026935   |   -499.027763
BDE49_nonexpt_1491_mol1   |   -700.477883   |   -698.74968   |   -700.469856
BDE49_nonexpt_1492_mol1   |   -701.70646   |   -699.942992   |   -701.703659
BDE49_nonexpt_1493_mol1   |   -511.200895   |   -510.276534   |   -511.194433
BDE49_nonexpt_1493_mol2   |   -510.563259   |   -509.67804   |   -510.558762
BDE49_nonexpt_1494_mol1   |   -515.727231   |   -514.637408   |   -515.724734
BDE49_nonexpt_1494_mol2   |   -459.781629   |   -458.991203   |   -459.779943
BDE49_nonexpt_1495_mol1   |   -782.056956   |   -779.753271   |   -782.047439
BDE49_nonexpt_1496_mol1   |   -665.936148   |   -664.262053   |   -665.93477
BDE49_nonexpt_1497_mol1   |   -626.692447   |   -625.223602   |   -626.6868
BDE49_nonexpt_1498_mol1   |   -476.484455   |   -475.599552   |   -476.481087
BDE49_nonexpt_1499_mol1   |   -628.904995   |   -627.357907   |   -628.903167
BDE49_nonexpt_149_mol1   |   -410.046219   |   -408.165853   |   -410.045977
BDE49_nonexpt_14_mol1   |   -970.306384   |   -969.601297   |   -970.313041
BDE49_nonexpt_1500_mol1   |   -1046.644681   |   -1045.147158   |   -1046.643745
BDE49_nonexpt_1500_mol2   |   -840.48731   |   -839.87351   |   -840.487457
BDE49_nonexpt_1501_mol1   |   -626.708204   |   -625.232865   |   -626.711048
BDE49_nonexpt_1502_mol1   |   -476.497682   |   -475.607692   |   -476.499117
BDE49_nonexpt_1503_mol1   |   -782.057475   |   -779.756469   |   -782.046533
BDE49_nonexpt_1504_mol1   |   -665.949185   |   -664.268988   |   -665.945573
BDE49_nonexpt_1504_mol2   |   -459.790349   |   -458.994314   |   -459.788912
BDE49_nonexpt_1505_mol1   |   -776.719841   |   -774.640605   |   -776.719704
BDE49_nonexpt_1507_mol1   |   -551.596514   |   -550.41499   |   -551.593339
BDE49_nonexpt_1509_mol1   |   -644.703417   |   -643.087709   |   -644.701336
BDE49_nonexpt_150_mol1   |   -331.606034   |   -330.124883   |   -331.592912
BDE49_nonexpt_1510_mol1   |   -550.352702   |   -549.21644   |   -550.344335
BDE49_nonexpt_1511_mol1   |   -644.70222   |   -643.08593   |   -644.699484
BDE49_nonexpt_1512_mol1   |   -644.703041   |   -643.086866   |   -644.699602
BDE49_nonexpt_1513_mol1   |   -1466.57114   |   -1465.046162   |   -1466.563098
BDE49_nonexpt_1514_mol1   |   -492.469173   |   -491.543573   |   -492.469616
BDE49_nonexpt_1515_mol1   |   -870.280914   |   -867.778393   |   -870.284232
BDE49_nonexpt_1516_mol1   |   -791.794824   |   -789.701735   |   -791.800512
BDE49_nonexpt_1517_mol1   |   -831.037144   |   -828.739204   |   -831.039787
BDE49_nonexpt_1518_mol1   |   -888.964473   |   -886.752675   |   -888.966609
BDE49_nonexpt_1518_mol2   |   -634.81552   |   -633.537674   |   -634.816125
BDE49_nonexpt_1519_mol1   |   -630.07265   |   -628.47943   |   -630.061831
BDE49_nonexpt_1520_mol1   |   -851.759946   |   -849.547085   |   -851.76972
BDE49_nonexpt_1521_mol1   |   -550.442467   |   -549.306048   |   -550.440905
BDE49_nonexpt_1522_mol1   |   -490.121841   |   -489.264866   |   -490.116076
BDE49_nonexpt_1524_mol1   |   -667.912795   |   -666.131847   |   -667.910211
BDE49_nonexpt_1525_mol1   |   -667.896288   |   -666.116689   |   -667.889722
BDE49_nonexpt_1526_mol1   |   -707.129663   |   -705.14302   |   -707.12407
BDE49_nonexpt_1527_mol1   |   -649.449876   |   -647.689418   |   -649.464222
BDE49_nonexpt_1528_mol1   |   -593.015868   |   -591.5459   |   -593.013876
BDE49_nonexpt_1528_mol2   |   -537.070106   |   -535.898568   |   -537.071136
BDE49_nonexpt_1529_mol1   |   -553.740946   |   -552.477193   |   -553.739226
BDE49_nonexpt_1529_mol2   |   -497.794765   |   -496.82936   |   -497.795135
BDE49_nonexpt_1530_mol1   |   -632.26867   |   -630.593775   |   -632.266334
BDE49_nonexpt_1530_mol2   |   -576.322529   |   -574.946102   |   -576.321833
BDE49_nonexpt_1531_mol1   |   -514.496379   |   -513.437018   |   -514.490942
BDE49_nonexpt_1531_mol2   |   -458.551773   |   -457.789127   |   -458.545493
BDE49_nonexpt_1532_mol1   |   -794.654517   |   -792.889173   |   -794.657743
BDE49_nonexpt_1533_mol1   |   -437.219865   |   -436.545633   |   -437.215071
BDE49_nonexpt_1534_mol1   |   -641.527475   |   -640.030183   |   -641.527243
BDE49_nonexpt_1535_mol1   |   -707.123044   |   -705.142572   |   -707.120346
BDE49_nonexpt_1537_mol1   |   -752.534499   |   -750.651548   |   -752.537659
BDE49_nonexpt_1538_mol1   |   -492.526434   |   -491.594743   |   -492.52283
BDE49_nonexpt_1538_mol2   |   -436.577304   |   -435.945925   |   -436.573111
BDE49_nonexpt_1540_mol1   |   -476.466259   |   -475.587559   |   -476.462046
BDE49_nonexpt_1541_mol1   |   -515.705496   |   -514.614761   |   -515.704546
BDE49_nonexpt_1542_mol1   |   -664.713352   |   -663.077747   |   -664.71187
BDE49_nonexpt_1543_mol1   |   -511.18619   |   -510.255127   |   -511.1792
BDE49_nonexpt_1544_mol1   |   -515.729391   |   -514.637634   |   -515.7257
BDE49_nonexpt_1544_mol2   |   -459.782682   |   -458.989609   |   -459.780726
BDE49_nonexpt_1546_mol1   |   -453.234211   |   -452.51443   |   -453.232478
BDE49_nonexpt_1547_mol1   |   -580.343996   |   -578.934206   |   -580.345029
BDE49_nonexpt_1547_mol2   |   -445.934843   |   -445.236217   |   -445.9438
BDE49_nonexpt_1548_mol1   |   -826.871338   |   -824.661648   |   -826.865458
BDE49_nonexpt_1549_mol1   |   -589.648999   |   -588.307249   |   -589.641667
BDE49_nonexpt_154_mol1   |   -392.727177   |   -391.075991   |   -392.725563
BDE49_nonexpt_154_mol2   |   -366.695556   |   -365.190051   |   -366.69828
BDE49_nonexpt_1552_mol1   |   -668.148658   |   -666.397044   |   -668.146927
BDE49_nonexpt_1553_mol1   |   -683.899842   |   -682.075731   |   -683.902786
BDE49_nonexpt_1555_mol1   |   -778.874885   |   -776.715006   |   -778.871914
BDE49_nonexpt_1556_mol1   |   -834.172679   |   -831.757342   |   -834.16847
BDE49_nonexpt_1557_mol1   |   -834.171207   |   -831.758764   |   -834.168789
BDE49_nonexpt_1558_mol1   |   -983.197091   |   -980.216596   |   -983.187465
BDE49_nonexpt_1559_mol1   |   -818.123331   |   -815.753355   |   -818.119455
BDE49_nonexpt_1560_mol1   |   -587.450848   |   -586.186788   |   -587.446836
BDE49_nonexpt_1561_mol1   |   -548.196406   |   -547.141885   |   -548.190347
BDE49_nonexpt_1562_mol1   |   -625.463336   |   -624.033246   |   -625.460404
BDE49_nonexpt_1563_mol1   |   -703.762408   |   -701.897379   |   -703.752728
BDE49_nonexpt_1564_mol1   |   -512.340205   |   -511.369382   |   -512.334407
BDE49_nonexpt_1565_mol1   |   -473.086178   |   -472.325281   |   -473.078645
BDE49_nonexpt_1567_mol1   |   -1199.628673   |   -1196.179646   |   -1199.626352
BDE49_nonexpt_1568_mol1   |   -1391.463675   |   -1390.232625   |   -1391.452295
BDE49_nonexpt_1569_mol1   |   -671.555639   |   -670.137938   |   -671.556835
BDE49_nonexpt_156_mol1   |   -711.619222   |   -708.54547   |   -711.61368
BDE49_nonexpt_1570_mol1   |   -782.476931   |   -780.217422   |   -782.472019
BDE49_nonexpt_1571_mol1   |   -664.705279   |   -663.061663   |   -664.697326
BDE49_nonexpt_1572_mol1   |   -679.719418   |   -678.081935   |   -679.713733
BDE49_nonexpt_1572_mol2   |   -623.767072   |   -622.4284   |   -623.758739
BDE49_nonexpt_1573_mol1   |   -667.90677   |   -666.126228   |   -667.904781
BDE49_nonexpt_1574_mol1   |   -628.653828   |   -627.083755   |   -628.649575
BDE49_nonexpt_1575_mol1   |   -625.618723   |   -624.190646   |   -625.613137
BDE49_nonexpt_1575_mol2   |   -530.436811   |   -529.512029   |   -530.432657
BDE49_nonexpt_1576_mol1   |   -589.671912   |   -588.331422   |   -589.668543
BDE49_nonexpt_1578_mol1   |   -818.118314   |   -815.755646   |   -818.113699
BDE49_nonexpt_1579_mol1   |   -683.901979   |   -682.082784   |   -683.901397
BDE49_nonexpt_157_mol1   |   -711.622055   |   -708.550045   |   -711.6194
BDE49_nonexpt_1580_mol1   |   -628.929579   |   -627.383466   |   -628.927388
BDE49_nonexpt_1581_mol1   |   -674.707377   |   -673.181756   |   -674.707121
