Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)   
bh9_04_63R1   |   -472.339023   |   -470.239131   |   -472.341618   
bh9_04_64P   |   -1032.240501   |   -1028.98303   |   -1032.245014   
bh9_04_64R   |   -1032.229974   |   -1028.978819   |   -1032.234467   
bh9_04_64TS   |   -1032.212355   |   -1028.925302   |   -1032.21736   
bh9_04_65P1   |   -587.491117   |   -584.945689   |   -587.49948   
bh9_04_65R2   |   -484.692967   |   -482.545365   |   -484.688333   
bh9_04_66P2   |   -344.789908   |   -343.092621   |   -344.794192   
bh9_04_66R2   |   -344.119061   |   -342.463638   |   -344.128286   
bh9_04_67P2   |   -385.513854   |   -383.682287   |   -385.506177   
bh9_04_68R1   |   -844.670276   |   -842.604703   |   -844.662445   
bh9_04_69R   |   -524.332576   |   -521.699916   |   -524.337569   
bh9_04_6P1   |   -263.920518   |   -262.7777   |   -263.923608   
bh9_04_6R1   |   -264.596739   |   -263.410436   |   -264.597664   
bh9_04_6TS   |   -492.744891   |   -490.600682   |   -492.753852   
bh9_04_70P2   |   -233.330722   |   -232.191398   |   -233.32823   
bh9_04_70R1   |   -569.941532   |   -567.33316   |   -569.940154   
bh9_04_70R2   |   -232.63974   |   -231.567544   |   -232.643368   
bh9_04_71P2   |   -308.39395   |   -306.960027   |   -308.388178   
bh9_04_71R2   |   -307.740085   |   -306.362738   |   -307.752399   
bh9_04_73P1   |   -851.435936   |   -847.764336   |   -851.434146   
bh9_04_73P2   |   -264.218591   |   -263.029112   |   -264.219949   
bh9_04_73R1   |   -852.106244   |   -848.391022   |   -852.101726   
bh9_04_73TS   |   -1115.635326   |   -1110.747804   |   -1115.646497   
bh9_04_74R1   |   -480.000728   |   -477.713292   |   -479.999921   
bh9_04_75R1   |   -499.902391   |   -497.575077   |   -499.896303   
bh9_04_79P1   |   -886.521681   |   -882.591613   |   -886.521585   
bh9_04_79P2   |   -118.918022   |   -118.276307   |   -118.915715   
bh9_04_79R1   |   -887.199326   |   -883.225085   |   -887.193253   
bh9_04_79R2   |   -118.248029   |   -117.648914   |   -118.248873   
bh9_04_79TS   |   -1005.421998   |   -1000.821104   |   -1005.422673   
bh9_04_7R1   |   -264.563084   |   -263.379895   |   -264.561469   
bh9_04_80P1   |   -818.598995   |   -816.090018   |   -818.603819   
bh9_04_80R1   |   -819.25819   |   -816.711956   |   -819.261602   
bh9_04_81P2   |   -550.578897   |   -548.142301   |   -550.577122   
bh9_04_82P1   |   -495.025996   |   -492.942435   |   -495.029922   
bh9_04_82P2   |   -887.199363   |   -883.23038   |   -887.187191   
bh9_04_82R1   |   -495.693265   |   -493.564843   |   -495.69437   
bh9_04_82R2   |   -886.52205   |   -882.596734   |   -886.516593   
bh9_04_82TS   |   -1382.189834   |   -1376.107773   |   -1382.193187   
bh9_04_83P1   |   -817.610495   |   -815.591922   |   -817.615019   
bh9_04_83R1   |   -818.277905   |   -816.214381   |   -818.279484   
bh9_04_83TS   |   -1704.775708   |   -1698.757509   |   -1704.780558   
bh9_04_84R   |   -885.746256   |   -881.499426   |   -885.753867   
bh9_04_85P1   |   -550.337777   |   -547.990956   |   -550.342197   
bh9_04_85R1   |   -550.999462   |   -548.615645   |   -550.997639   
bh9_04_85TS   |   -1437.498098   |   -1431.159722   |   -1437.502364   
bh9_04_86R1   |   -748.728618   |   -745.168503   |   -748.731569   
bh9_04_89P1   |   -495.707021   |   -493.445441   |   -495.714598   
bh9_04_89P2   |   -887.197054   |   -883.227071   |   -887.189908   
bh9_04_89R1   |   -496.373518   |   -494.076268   |   -496.374648   
bh9_04_89R2   |   -886.518368   |   -882.594304   |   -886.513702   
bh9_04_89TS   |   -1382.872512   |   -1376.621768   |   -1382.875604   
bh9_04_8R   |   -290.054862   |   -288.630904   |   -290.059828   
bh9_04_90P1   |   -770.064989   |   -766.719875   |   -770.072971   
bh9_04_90R1   |   -770.697411   |   -767.321931   |   -770.704789   
bh9_04_90TS   |   -1657.228291   |   -1649.867393   |   -1657.235111   
bh9_05_10P1   |   -870.897847   |   -866.953425   |   -870.898524   
bh9_05_10P2   |   -455.90554   |   -453.95413   |   -455.907145   
bh9_05_10R1   |   -871.578859   |   -867.578783   |   -871.582915   
bh9_05_10R2   |   -455.237941   |   -453.347281   |   -455.232437   
bh9_05_10TS   |   -1326.818217   |   -1320.844351   |   -1326.790878   
bh9_05_11P2   |   -603.3588   |   -600.775368   |   -603.366876   
bh9_05_11R2   |   -602.708833   |   -600.1794   |   -602.70542   
bh9_05_11TS   |   -1474.289077   |   -1467.676384   |   -1474.271132   
bh9_05_12P1   |   -270.194776   |   -268.920827   |   -270.186273   
bh9_05_12P2   |   -691.349589   |   -688.03737   |   -691.347114   
bh9_05_12R1   |   -271.039933   |   -269.712875   |   -271.03853   
bh9_05_12R2   |   -690.476087   |   -687.210013   |   -690.474971   
bh9_05_12TS   |   -961.536341   |   -956.860697   |   -961.518106   
bh9_05_13P1   |   -232.421594   |   -231.343484   |   -232.425449   
bh9_05_13R1   |   -233.306721   |   -232.175216   |   -233.305026   
bh9_05_13TS   |   -923.765421   |   -919.299508   |   -923.758112   
bh9_05_14P1   |   -346.233534   |   -344.627532   |   -346.242334   
bh9_05_14R1   |   -347.094954   |   -345.419737   |   -347.086397   
bh9_05_14TS   |   -1037.574965   |   -1032.573007   |   -1037.572697   
bh9_05_15P1   |   -384.612544   |   -382.847179   |   -384.608602   
bh9_05_15R1   |   -385.480462   |   -383.658924   |   -385.479484   
bh9_05_15TS   |   -1075.951644   |   -1070.788116   |   -1075.943257   
bh9_05_16P1   |   -843.766367   |   -841.764187   |   -843.76126   
bh9_05_16R1   |   -844.636997   |   -842.581321   |   -844.634999   
bh9_05_16TS   |   -1535.10696   |   -1529.706766   |   -1535.104161   
bh9_05_17P1   |   -792.399248   |   -788.87165   |   -792.402156   
bh9_05_17P2   |   -992.850822   |   -989.813103   |   -992.84494   
bh9_05_17R1   |   -793.085386   |   -789.501968   |   -793.091424   
bh9_05_17R2   |   -992.179257   |   -989.201877   |   -992.172663   
bh9_05_17TS   |   -1785.273423   |   -1778.618921   |   -1785.256972   
bh9_05_18P1   |   -837.281507   |   -833.55407   |   -837.273064   
bh9_05_18P2   |   -686.528208   |   -683.472679   |   -686.53124   
bh9_05_18R1   |   -838.081297   |   -834.31406   |   -838.07618   
bh9_05_18R2   |   -685.906864   |   -682.910687   |   -685.911036   
bh9_05_18TS   |   -1523.972108   |   -1517.138332   |   -1523.974908   
bh9_05_19P1   |   -683.036701   |   -680.275587   |   -683.043103   
bh9_05_19R1   |   -683.90934   |   -681.080009   |   -683.900037   
bh9_05_19TS   |   -1374.379579   |   -1368.226154   |   -1374.38155   
bh9_05_1P   |   -531.040835   |   -528.809195   |   -531.04481   
bh9_05_1R   |   -531.030872   |   -528.799228   |   -531.03739   
bh9_05_1TS   |   -531.031564   |   -528.78209   |   -531.048246   
bh9_05_20P1   |   -422.645794   |   -420.706993   |   -422.641117   
bh9_05_20R1   |   -423.503897   |   -421.510443   |   -423.500632   
bh9_05_20TS   |   -1113.994222   |   -1108.651777   |   -1113.987661   
bh9_05_21P1   |   -460.635792   |   -458.534382   |   -460.645408   
bh9_05_21R1   |   -461.48675   |   -459.316168   |   -461.479847   
bh9_05_21TS   |   -1151.97531   |   -1146.473374   |   -1151.970523   
bh9_05_22P1   |   -588.92068   |   -586.329272   |   -588.91269   
bh9_05_22R1   |   -589.805704   |   -587.167129   |   -589.802338   
bh9_05_22TS   |   -1280.265373   |   -1274.281165   |   -1280.26235   
bh9_05_23P1   |   -423.870065   |   -421.896167   |   -423.871476   
bh9_05_23R1   |   -424.731348   |   -422.702067   |   -424.731905   
bh9_05_23TS   |   -1115.21051   |   -1109.823761   |   -1115.206833   
bh9_05_24P1   |   -676.013782   |   -672.98269   |   -676.025136   
bh9_05_24P2   |   -838.081565   |   -834.314481   |   -838.076957   
bh9_05_24R1   |   -676.836286   |   -673.750724   |   -676.842629   
bh9_05_24TS   |   -1514.104674   |   -1507.236322   |   -1514.100092   
bh9_05_25P1   |   -499.018153   |   -496.758687   |   -499.016105   
bh9_05_25R1   |   -499.871725   |   -497.55439   |   -499.872676   
bh9_05_25TS   |   -1190.352627   |   -1184.688421   |   -1190.343126   
bh9_05_26P1   |   -461.894025   |   -459.754339   |   -461.889718   
bh9_05_26R1   |   -462.746681   |   -460.552396   |   -462.747552   
bh9_05_26TS   |   -1153.242455   |   -1147.691666   |   -1153.227408   
bh9_05_27P1   |   -461.92992   |   -459.787271   |   -461.928996   
bh9_05_27R1   |   -462.778313   |   -460.579169   |   -462.774995   
bh9_05_27TS   |   -1153.275742   |   -1147.725188   |   -1153.271354   
bh9_05_28P1   |   -575.118239   |   -572.522065   |   -575.114286   
bh9_05_28R1   |   -575.988332   |   -573.338522   |   -575.988195   
bh9_05_28TS   |   -1266.473532   |   -1260.467574   |   -1266.454415   
bh9_05_29P1   |   -500.88333   |   -498.510966   |   -500.8749   
bh9_05_29R1   |   -501.766573   |   -499.337028   |   -501.767232   
bh9_05_29TS   |   -1192.243787   |   -1186.4712   |   -1192.244756   
bh9_05_2P   |   -511.187734   |   -508.989261   |   -511.188869   
bh9_05_2R   |   -511.184203   |   -508.985565   |   -511.18596   
bh9_05_2TS   |   -511.150314   |   -508.941919   |   -511.162635   
bh9_05_30P1   |   -463.117843   |   -460.941808   |   -463.11449   
bh9_05_30R1   |   -463.976656   |   -461.743508   |   -463.976918   
bh9_05_30TS   |   -1154.460503   |   -1148.877243   |   -1154.45505   
bh9_05_31P1   |   -576.039711   |   -573.379953   |   -576.0375   
bh9_05_31R1   |   -576.911872   |   -574.194208   |   -576.913543   
bh9_05_31TS   |   -1267.384942   |   -1261.319795   |   -1267.395227   
bh9_05_32P1   |   -501.173759   |   -498.825205   |   -501.176096   
bh9_05_32R1   |   -502.026086   |   -499.617136   |   -502.027699   
bh9_05_32TS   |   -1192.518195   |   -1186.753136   |   -1192.509512   
bh9_05_33P1   |   -539.173714   |   -536.659472   |   -539.169162   
bh9_05_33R1   |   -540.017466   |   -537.449789   |   -540.017208   
bh9_05_33TS   |   -1230.518678   |   -1224.593042   |   -1230.498971   
bh9_05_34P1   |   -576.933479   |   -574.227218   |   -576.94009   
bh9_05_34R1   |   -577.779408   |   -575.002367   |   -577.769892   
bh9_05_34TS   |   -1268.275975   |   -1262.16199   |   -1268.266579   
bh9_05_35P1   |   -576.296362   |   -573.661771   |   -576.293353   
bh9_05_35R1   |   -577.138209   |   -574.448058   |   -577.140648   
bh9_05_35TS   |   -1267.640931   |   -1261.592396   |   -1267.619631   
bh9_05_36P1   |   -798.020627   |   -794.505442   |   -798.016052   
bh9_05_36P2   |   -710.687742   |   -707.299894   |   -710.691169   
bh9_05_36R1   |   -798.849072   |   -795.2813   |   -798.845362   
bh9_05_36R2   |   -709.856072   |   -706.520977   |   -709.862793   
bh9_05_36TS   |   -1508.713855   |   -1501.725082   |   -1508.701429   
bh9_05_37P1   |   -732.39692   |   -730.113032   |   -732.399262   
bh9_05_37R1   |   -733.218039   |   -730.880638   |   -733.211662   
bh9_05_37TS   |   -1423.721924   |   -1418.028244   |   -1423.704689   
bh9_05_38P1   |   -502.354396   |   -499.974376   |   -502.350461   
bh9_05_38R1   |   -503.215671   |   -500.77996   |   -503.213728   
bh9_05_38TS   |   -1193.698951   |   -1187.918401   |   -1193.701923   
bh9_05_39P1   |   -502.36896   |   -499.984029   |   -502.367991   
bh9_05_39R1   |   -503.222442   |   -500.78185   |   -503.222656   
bh9_05_39TS   |   -1193.711966   |   -1187.922621   |   -1193.716212   
bh9_05_3P   |   -495.097501   |   -492.949546   |   -495.10201   
bh9_05_3R   |   -495.090393   |   -492.941469   |   -495.096768   
bh9_05_3TS   |   -495.068436   |   -492.910305   |   -495.081706   
bh9_05_40P1   |   -782.004921   |   -778.540021   |   -782.005867   
bh9_05_40R1   |   -782.817267   |   -779.300463   |   -782.820525   
bh9_05_40R2   |   -709.85756   |   -706.524659   |   -709.864613   
bh9_05_40TS   |   -1492.696163   |   -1485.774355   |   -1492.712714   
bh9_05_41P1   |   -541.600344   |   -538.999174   |   -541.604443   
bh9_05_41R1   |   -542.468985   |   -539.812305   |   -542.464967   
bh9_05_41TS   |   -1232.94414   |   -1226.923811   |   -1232.954019   
bh9_05_42P1   |   -731.581822   |   -728.095297   |   -731.578624   
bh9_05_42R1   |   -732.439242   |   -728.900171   |   -732.444166   
bh9_05_42TS   |   -1422.935179   |   -1416.028809   |   -1422.944398   
bh9_05_4P   |   -571.452552   |   -568.971362   |   -571.446324   
bh9_05_4R   |   -571.4203   |   -568.939823   |   -571.413438   
bh9_05_4TS   |   -571.414469   |   -568.922138   |   -571.411852   
bh9_05_5P1   |   -248.251042   |   -247.097944   |   -248.250731   
bh9_05_5P2   |   -265.086243   |   -263.841748   |   -265.082818   
bh9_05_5R1   |   -249.051977   |   -247.85225   |   -249.049617   
bh9_05_5R2   |   -264.266239   |   -263.065713   |   -264.25599   
bh9_05_5TS   |   -513.3326   |   -510.871189   |   -513.297068   
bh9_05_6P   |   -704.943943   |   -701.784618   |   -704.950894   
bh9_05_6R   |   -704.940692   |   -701.782528   |   -704.948234   
bh9_05_6TS   |   -704.927423   |   -701.754577   |   -704.944714   
bh9_05_7P2   |   -288.301194   |   -286.895564   |   -288.298209   
bh9_05_7R2   |   -287.506119   |   -286.147905   |   -287.50615   
bh9_05_7TS   |   -552.585609   |   -549.916994   |   -552.550305   
bh9_05_8P   |   -585.349717   |   -582.381777   |   -585.349532   
bh9_05_8R   |   -585.336627   |   -582.374244   |   -585.338376   
bh9_05_8TS   |   -585.337332   |   -582.367763   |   -585.33597   
bh9_05_9P   |   -585.302975   |   -582.325242   |   -585.309118   
bh9_05_9R   |   -585.282407   |   -582.317543   |   -585.290048   
bh9_05_9TS   |   -585.293562   |   -582.307884   |   -585.310346   
bh9_06_10P   |   -682.260163   |   -679.009341   |   -682.258326   
bh9_06_10R1   |   -344.067487   |   -342.552524   |   -344.072043   
bh9_06_10R2   |   -338.109143   |   -336.386538   |   -338.106652   
bh9_06_10TS   |   -682.180636   |   -678.893542   |   -682.186659   
bh9_06_11P   |   -682.261119   |   -679.002145   |   -682.258928   
bh9_06_11TS   |   -682.184238   |   -678.898197   |   -682.193704   
bh9_06_12R   |   -682.267784   |   -679.010051   |   -682.262215   
bh9_06_12TS   |   -682.240737   |   -678.961083   |   -682.235362   
bh9_06_13TS   |   -682.254618   |   -678.977171   |   -682.254268   
bh9_06_14R   |   -682.262663   |   -679.006771   |   -682.255828   
bh9_06_14TS   |   -682.246547   |   -678.970159   |   -682.235624   
bh9_06_15P   |   -761.73183   |   -759.107538   |   -761.736025   
bh9_06_15R1   |   -235.41981   |   -234.203084   |   -235.418291   
bh9_06_15R2   |   -526.269758   |   -524.874287   |   -526.26368   
bh9_06_16P   |   -1040.132636   |   -1035.369812   |   -1040.138024   
bh9_06_16R   |   -1040.076622   |   -1035.307716   |   -1040.082668   
bh9_06_16TS   |   -1040.056626   |   -1035.239326   |   -1040.051737   
bh9_06_17P   |   -1040.134059   |   -1035.365574   |   -1040.14045   
bh9_06_17R   |   -1040.076565   |   -1035.314478   |   -1040.086869   
bh9_06_17TS   |   -1040.054505   |   -1035.235603   |   -1040.048246   
bh9_06_18P2   |   -409.206663   |   -408.394256   |   -409.204014   
bh9_06_18R1   |   -811.700811   |   -808.942241   |   -811.699456   
bh9_06_18R2   |   -408.552341   |   -407.772554   |   -408.547682   
bh9_06_19P   |   -1632.608856   |   -1629.459125   |   -1632.605954   
bh9_06_19R2   |   -1514.900241   |   -1512.373096   |   -1514.894622   
bh9_06_1TS   |   -559.944367   |   -558.544166   |   -559.949896   
bh9_06_20P   |   -1731.791021   |   -1728.326066   |   -1731.787031   
bh9_06_20R1   |   -216.870909   |   -215.950603   |   -216.870292   
bh9_06_21P2   |   -552.579907   |   -551.640091   |   -552.579981   
bh9_06_21R1   |   -1515.536874   |   -1512.977384   |   -1515.530836   
bh9_06_21R2   |   -551.932698   |   -551.037824   |   -551.933715   
bh9_06_21TS   |   -2067.476943   |   -2063.98463   |   -2067.471592   
bh9_06_22P   |   -1671.854576   |   -1668.497072   |   -1671.853283   
bh9_06_23P   |   -918.705206   |   -915.262626   |   -918.713407   
bh9_06_23R1   |   -392.393131   |   -390.358263   |   -392.393725   
bh9_06_24P   |   -1129.553338   |   -1125.283922   |   -1129.555449   
bh9_06_24R1   |   -785.394443   |   -782.662736   |   -785.392792   
bh9_06_24TS   |   -1129.456832   |   -1125.16354   |   -1129.468287   
bh9_06_25P   |   -1129.545415   |   -1125.275627   |   -1129.545883   
bh9_06_25TS   |   -1129.458686   |   -1125.165639   |   -1129.471119   
bh9_06_26P   |   -1129.543382   |   -1125.270656   |   -1129.544565   
bh9_06_26TS   |   -1129.457896   |   -1125.159727   |   -1129.470853   
bh9_06_27P   |   -1129.545169   |   -1125.27612   |   -1129.543678   
bh9_06_27TS   |   -1129.524672   |   -1125.233977   |   -1129.535619   
bh9_06_28P   |   -1129.542853   |   -1125.270032   |   -1129.544942   
bh9_06_28R   |   -1129.547741   |   -1125.280763   |   -1129.549031   
bh9_06_28TS   |   -1129.521193   |   -1125.229897   |   -1129.523145   
bh9_06_29TS   |   -1129.522414   |   -1125.215376   |   -1129.528142   
bh9_06_2P   |   -487.03712   |   -485.851369   |   -487.039189   
bh9_06_30P   |   -1129.54507   |   -1125.280004   |   -1129.549299   
bh9_06_30TS   |   -1129.530296   |   -1125.225193   |   -1129.530799   
bh9_06_31P   |   -1709.903059   |   -1706.372723   |   -1709.900743   
bh9_06_32P   |   -1810.285187   |   -1806.410247   |   -1810.281802   
bh9_06_32R1   |   -295.364127   |   -294.033714   |   -295.367342   
bh9_06_33P2   |   -694.618049   |   -693.164091   |   -694.615442   
bh9_06_33R2   |   -693.950802   |   -692.537992   |   -693.956384   
bh9_06_33TS   |   -2209.491293   |   -2205.481888   |   -2209.488722   
bh9_06_34P   |   -1750.342656   |   -1746.581827   |   -1750.341772   
bh9_06_35P   |   -1789.589731   |   -1785.609315   |   -1789.590845   
bh9_06_35R1   |   -274.673706   |   -273.242985   |   -274.670754   
bh9_06_4R1   |   -552.306681   |   -551.328547   |   -552.299372   
bh9_06_5P   |   -1752.491078   |   -1749.93723   |   -1752.49589   
