Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)
ANI1ccx_69_conf1_mol1   |   -985.86405   |   -984.574055   |   -985.863241
ANI1ccx_703_conf2_mol1   |   -492.368607   |   -491.73119   |   -492.367294
ANI1ccx_703_conf2_mol2   |   -492.374708   |   -491.739271   |   -492.373667
ANI1ccx_703_conf47_mol1   |   -492.299051   |   -491.674584   |   -492.299467
ANI1ccx_703_conf49_mol1   |   -492.299743   |   -491.667352   |   -492.296236
ANI1ccx_712_conf2_mol2   |   -431.566882   |   -431.00723   |   -431.566257
ANI1ccx_712_conf5_mol1   |   -431.561413   |   -431.001642   |   -431.560375
ANI1ccx_716_conf1_mol2   |   -540.874383   |   -540.182961   |   -540.875933
ANI1ccx_716_conf3_mol1   |   -540.858967   |   -540.169418   |   -540.858767
ANI1ccx_716_conf6_mol1   |   -540.846245   |   -540.153777   |   -540.847757
ANI1ccx_716_conf7_mol1   |   -540.84542   |   -540.154754   |   -540.845532
ANI1ccx_723_conf3_mol1   |   -377.447422   |   -376.953896   |   -377.444876
ANI1ccx_724_conf2_mol1   |   -452.627566   |   -452.034034   |   -452.627219
ANI1ccx_726_conf3_mol2   |   -336.471302   |   -336.029449   |   -336.468506
ANI1ccx_727_conf2_mol1   |   -411.648531   |   -411.110377   |   -411.649357
ANI1ccx_740_conf3_mol2   |   -418.381081   |   -417.833677   |   -418.380801
ANI1ccx_744_conf12_mol2   |   -398.507063   |   -397.980997   |   -398.507445
ANI1ccx_744_conf15_mol1   |   -398.497629   |   -397.970188   |   -398.495669
ANI1ccx_744_conf18_mol1   |   -398.495179   |   -397.97036   |   -398.494153
ANI1ccx_744_conf23_mol1   |   -398.495281   |   -397.966825   |   -398.493992
ANI1ccx_744_conf28_mol1   |   -398.495082   |   -397.970732   |   -398.495783
ANI1ccx_745_conf1_mol1   |   -473.603282   |   -472.980323   |   -473.602531
ANI1ccx_745_conf1_mol2   |   -473.604029   |   -472.980152   |   -473.602704
ANI1ccx_745_conf2_mol1   |   -473.583465   |   -472.958202   |   -473.580766
ANI1ccx_756_conf5_mol1   |   -692.28214   |   -691.388629   |   -692.283136
ANI1ccx_756_conf6_mol1   |   -692.276599   |   -691.381745   |   -692.278144
ANI1ccx_756_conf6_mol2   |   -692.297142   |   -691.403594   |   -692.299022
ANI1ccx_756_conf7_mol1   |   -692.257382   |   -691.367585   |   -692.254945
ANI1ccx_763_conf1_mol1   |   -378.637779   |   -378.135841   |   -378.638656
ANI1ccx_764_conf10_mol1   |   -453.801763   |   -453.199885   |   -453.799959
ANI1ccx_764_conf11_mol2   |   -453.811082   |   -453.211421   |   -453.811612
ANI1ccx_764_conf16_mol1   |   -453.797684   |   -453.197588   |   -453.797916
ANI1ccx_764_conf43_mol1   |   -453.749756   |   -453.150527   |   -453.747798
ANI1ccx_764_conf4_mol1   |   -453.804738   |   -453.203944   |   -453.806177
ANI1ccx_764_conf6_mol1   |   -453.804279   |   -453.204661   |   -453.803935
ANI1ccx_765_conf1_mol1   |   -528.74232   |   -528.059922   |   -528.740509
ANI1ccx_767_conf1_mol2   |   -412.855669   |   -412.305388   |   -412.85562
ANI1ccx_768_conf2_mol1   |   -487.989299   |   -487.345009   |   -487.990696
ANI1ccx_768_conf2_mol2   |   -487.999862   |   -487.358346   |   -488.000173
ANI1ccx_77_conf1_mol1   |   -747.07779   |   -746.080717   |   -747.076524
ANI1ccx_77_conf1_mol2   |   -747.0929   |   -746.09626   |   -747.091273
ANI1ccx_787_conf10_mol1   |   -508.875811   |   -508.210125   |   -508.874081
ANI1ccx_787_conf15_mol1   |   -508.866105   |   -508.200859   |   -508.865956
ANI1ccx_787_conf15_mol2   |   -508.891511   |   -508.223934   |   -508.890798
ANI1ccx_787_conf1_mol1   |   -508.886418   |   -508.219861   |   -508.887153
ANI1ccx_787_conf5_mol1   |   -508.879424   |   -508.213773   |   -508.878428
ANI1ccx_78_conf9_mol2   |   -856.587135   |   -855.455973   |   -856.58685
ANI1ccx_796_conf1_mol2   |   -489.950933   |   -489.334884   |   -489.950356
ANI1ccx_79_conf11_mol1   |   -931.679868   |   -930.460585   |   -931.680714
ANI1ccx_79_conf5_mol1   |   -931.689087   |   -930.469395   |   -931.688174
ANI1ccx_813_conf2_mol1   |   -383.667611   |   -383.14779   |   -383.667529
ANI1ccx_813_conf2_mol2   |   -383.673686   |   -383.156228   |   -383.67309
ANI1ccx_818_conf1_mol1   |   -438.920112   |   -438.329143   |   -438.919852
ANI1ccx_818_conf3_mol2   |   -438.927506   |   -438.339838   |   -438.927139
ANI1ccx_81_conf4_mol2   |   -1041.153929   |   -1039.794731   |   -1041.154529
ANI1ccx_844_conf1_mol1   |   -432.901053   |   -432.35322   |   -432.902014
ANI1ccx_847_conf2_mol2   |   -391.921602   |   -391.438866   |   -391.923322
ANI1ccx_847_conf8_mol1   |   -391.914052   |   -391.429334   |   -391.916113
ANI1ccx_847_conf9_mol1   |   -391.912569   |   -391.428565   |   -391.913089
ANI1ccx_84_conf1_mol1   |   -652.077261   |   -651.197346   |   -652.076233
ANI1ccx_855_conf4_mol1   |   -372.079484   |   -371.616848   |   -372.080067
ANI1ccx_856_conf2_mol1   |   -447.215275   |   -446.653212   |   -447.21648
ANI1ccx_856_conf2_mol2   |   -447.217184   |   -446.655856   |   -447.219304
ANI1ccx_856_conf3_mol1   |   -447.212724   |   -446.652585   |   -447.213371
ANI1ccx_859_conf1_mol2   |   -454.004772   |   -453.429106   |   -454.00458
ANI1ccx_859_conf2_mol1   |   -454.000934   |   -453.42856   |   -454.001587
ANI1ccx_85_conf11_mol2   |   -727.295731   |   -726.323396   |   -727.295228
ANI1ccx_85_conf1_mol1   |   -727.291029   |   -726.316666   |   -727.289877
ANI1ccx_869_conf13_mol1   |   -543.523666   |   -542.839652   |   -543.521228
ANI1ccx_869_conf13_mol2   |   -543.551259   |   -542.866034   |   -543.55064
ANI1ccx_869_conf2_mol1   |   -543.543408   |   -542.854622   |   -543.544165
ANI1ccx_869_conf7_mol1   |   -543.538229   |   -542.85042   |   -543.539807
ANI1ccx_869_conf9_mol1   |   -543.535   |   -542.853115   |   -543.534051
ANI1ccx_86_conf2_mol1   |   -802.45681   |   -801.390657   |   -802.457971
ANI1ccx_86_conf2_mol2   |   -802.465867   |   -801.401718   |   -802.462054
ANI1ccx_86_conf3_mol1   |   -802.456646   |   -801.389799   |   -802.456288
ANI1ccx_877_conf2_mol1   |   -489.482629   |   -488.85528   |   -489.484242
ANI1ccx_877_conf3_mol1   |   -489.479593   |   -488.84751   |   -489.480733
ANI1ccx_877_conf4_mol2   |   -489.489511   |   -488.860143   |   -489.490039
ANI1ccx_880_conf1_mol1   |   -373.310246   |   -372.834508   |   -373.309394
ANI1ccx_883_conf1_mol1   |   -598.757186   |   -598.000132   |   -598.757917
ANI1ccx_883_conf3_mol1   |   -598.756145   |   -597.994043   |   -598.756901
ANI1ccx_883_conf4_mol2   |   -598.757797   |   -597.994819   |   -598.759144
ANI1ccx_883_conf5_mol1   |   -598.711711   |   -597.953704   |   -598.709751
ANI1ccx_885_conf4_mol2   |   -482.639106   |   -482.026656   |   -482.635167
ANI1ccx_886_conf10_mol2   |   -557.795765   |   -557.089529   |   -557.795532
ANI1ccx_886_conf11_mol1   |   -557.781345   |   -557.073196   |   -557.780791
ANI1ccx_886_conf17_mol1   |   -557.774116   |   -557.06764   |   -557.774151
ANI1ccx_886_conf18_mol1   |   -557.773184   |   -557.066269   |   -557.773588
ANI1ccx_886_conf19_mol1   |   -557.772295   |   -557.068716   |   -557.770611
ANI1ccx_886_conf20_mol1   |   -557.771167   |   -557.063304   |   -557.768088
ANI1ccx_886_conf6_mol1   |   -557.782875   |   -557.077599   |   -557.781149
ANI1ccx_886_conf8_mol1   |   -557.782327   |   -557.077426   |   -557.781028
ANI1ccx_886_conf9_mol1   |   -557.783338   |   -557.07489   |   -557.782763
ANI1ccx_88_conf1_mol1   |   -911.856802   |   -910.651802   |   -911.85853
ANI1ccx_88_conf2_mol2   |   -911.871953   |   -910.670226   |   -911.872352
ANI1ccx_892_conf4_mol2   |   -455.222056   |   -454.637139   |   -455.221609
ANI1ccx_893_conf3_mol2   |   -530.400792   |   -529.721869   |   -530.400748
ANI1ccx_894_conf1_mol1   |   -605.574804   |   -604.794654   |   -605.572618
ANI1ccx_894_conf2_mol2   |   -605.578524   |   -604.800059   |   -605.57679
ANI1ccx_894_conf8_mol1   |   -605.56243   |   -604.781885   |   -605.560784
ANI1ccx_898_conf1_mol2   |   -435.353333   |   -434.79004   |   -435.354183
ANI1ccx_89_conf1_mol1   |   -1021.207901   |   -1019.870877   |   -1021.205267
ANI1ccx_900_conf5_mol1   |   -585.678237   |   -584.926052   |   -585.67689
ANI1ccx_900_conf7_mol1   |   -585.677942   |   -584.929974   |   -585.676062
ANI1ccx_900_conf7_mol2   |   -585.702853   |   -584.952754   |   -585.70326
ANI1ccx_900_conf8_mol1   |   -585.671653   |   -584.91657   |   -585.668371
ANI1ccx_903_conf1_mol1   |   -469.605991   |   -469.000992   |   -469.60495
ANI1ccx_903_conf1_mol2   |   -469.609758   |   -469.005595   |   -469.608584
ANI1ccx_904_conf1_mol2   |   -544.760982   |   -544.059206   |   -544.762184
ANI1ccx_911_conf2_mol1   |   -537.950833   |   -537.262398   |   -537.952045
ANI1ccx_911_conf4_mol2   |   -537.956442   |   -537.270213   |   -537.956837
ANI1ccx_911_conf5_mol1   |   -537.939232   |   -537.249636   |   -537.940481
ANI1ccx_911_conf7_mol1   |   -537.933313   |   -537.245452   |   -537.935666
ANI1ccx_918_conf10_mol2   |   -565.825499   |   -565.095584   |   -565.827464
ANI1ccx_918_conf14_mol1   |   -565.783607   |   -565.06496   |   -565.783698
ANI1ccx_918_conf1_mol1   |   -565.824814   |   -565.095093   |   -565.828316
ANI1ccx_918_conf4_mol1   |   -565.816693   |   -565.086488   |   -565.818325
ANI1ccx_921_conf1_mol2   |   -449.703693   |   -449.120894   |   -449.706112
ANI1ccx_921_conf2_mol1   |   -449.700626   |   -449.117223   |   -449.702708
ANI1ccx_922_conf11_mol2   |   -524.909476   |   -524.22887   |   -524.906579
ANI1ccx_922_conf14_mol1   |   -524.891098   |   -524.211351   |   -524.887028
ANI1ccx_922_conf6_mol1   |   -524.898238   |   -524.220269   |   -524.894615
ANI1ccx_922_conf8_mol1   |   -524.897683   |   -524.21861   |   -524.895287
ANI1ccx_926_conf2_mol2   |   -559.083294   |   -558.365906   |   -559.08112
ANI1ccx_926_conf3_mol1   |   -559.061988   |   -558.348023   |   -559.059456
ANI1ccx_928_conf1_mol2   |   -593.167486   |   -592.418736   |   -593.169861
ANI1ccx_928_conf4_mol1   |   -593.119917   |   -592.368693   |   -593.121789
ANI1ccx_92_conf1_mol1   |   -768.063086   |   -767.036669   |   -768.061464
ANI1ccx_92_conf1_mol2   |   -768.071767   |   -767.039257   |   -768.06903
ANI1ccx_934_conf12_mol2   |   -606.747895   |   -605.967112   |   -606.747348
ANI1ccx_934_conf4_mol1   |   -606.737306   |   -605.955144   |   -606.736827
ANI1ccx_934_conf6_mol1   |   -606.732172   |   -605.949145   |   -606.730948
ANI1ccx_934_conf8_mol1   |   -606.731601   |   -605.946774   |   -606.731614
ANI1ccx_938_conf1_mol1   |   -436.543435   |   -435.971552   |   -436.542614
ANI1ccx_938_conf2_mol2   |   -436.548812   |   -435.972999   |   -436.547718
ANI1ccx_939_conf112_mol2   |   -511.737671   |   -511.072207   |   -511.736046
ANI1ccx_939_conf12_mol1   |   -511.732608   |   -511.066198   |   -511.732751
ANI1ccx_939_conf143_mol1   |   -511.696033   |   -511.027827   |   -511.695651
ANI1ccx_939_conf1_mol1   |   -511.736118   |   -511.069702   |   -511.734596
ANI1ccx_939_conf20_mol1   |   -511.730466   |   -511.064054   |   -511.730056
ANI1ccx_939_conf22_mol1   |   -511.731182   |   -511.068174   |   -511.731894
ANI1ccx_939_conf24_mol1   |   -511.729538   |   -511.065995   |   -511.72988
ANI1ccx_939_conf31_mol1   |   -511.727647   |   -511.064831   |   -511.728241
ANI1ccx_939_conf34_mol1   |   -511.726201   |   -511.061165   |   -511.726163
ANI1ccx_939_conf37_mol1   |   -511.724816   |   -511.055164   |   -511.72263
ANI1ccx_939_conf3_mol1   |   -511.735534   |   -511.0675   |   -511.734747
ANI1ccx_939_conf43_mol1   |   -511.724454   |   -511.05662   |   -511.725124
ANI1ccx_939_conf48_mol1   |   -511.723587   |   -511.058168   |   -511.723819
ANI1ccx_939_conf55_mol1   |   -511.722522   |   -511.057648   |   -511.723118
ANI1ccx_939_conf57_mol1   |   -511.720781   |   -511.05373   |   -511.71872
ANI1ccx_939_conf84_mol1   |   -511.711011   |   -511.048375   |   -511.707668
ANI1ccx_939_conf85_mol1   |   -511.710998   |   -511.04166   |   -511.710301
ANI1ccx_940_conf12_mol1   |   -586.90102   |   -586.139783   |   -586.899448
ANI1ccx_940_conf13_mol2   |   -586.915377   |   -586.156087   |   -586.915186
ANI1ccx_940_conf15_mol1   |   -586.854235   |   -586.09461   |   -586.853412
ANI1ccx_940_conf6_mol1   |   -586.907162   |   -586.14804   |   -586.90554
ANI1ccx_948_conf1_mol1   |   -504.987293   |   -504.329978   |   -504.988827
ANI1ccx_948_conf1_mol2   |   -504.989226   |   -504.332157   |   -504.989036
ANI1ccx_949_conf1_mol1   |   -580.086994   |   -579.337751   |   -580.087343
ANI1ccx_949_conf1_mol2   |   -580.095279   |   -579.345648   |   -580.095716
ANI1ccx_949_conf2_mol1   |   -580.074249   |   -579.321622   |   -580.075389
ANI1ccx_957_conf111_mol1   |   -491.823173   |   -491.180789   |   -491.823304
ANI1ccx_957_conf11_mol1   |   -491.852348   |   -491.208245   |   -491.85222
ANI1ccx_957_conf12_mol2   |   -491.859387   |   -491.216326   |   -491.859897
ANI1ccx_957_conf133_mol1   |   -491.81692   |   -491.172408   |   -491.811361
ANI1ccx_957_conf18_mol1   |   -491.848937   |   -491.20085   |   -491.847858
ANI1ccx_957_conf21_mol1   |   -491.848716   |   -491.205101   |   -491.849508
ANI1ccx_957_conf23_mol1   |   -491.847812   |   -491.204591   |   -491.848365
ANI1ccx_957_conf2_mol1   |   -491.858428   |   -491.211052   |   -491.859879
ANI1ccx_957_conf36_mol1   |   -491.843209   |   -491.197226   |   -491.843884
ANI1ccx_957_conf48_mol1   |   -491.840368   |   -491.195639   |   -491.83909
ANI1ccx_957_conf4_mol1   |   -491.856357   |   -491.21264   |   -491.856527
ANI1ccx_957_conf60_mol1   |   -491.83896   |   -491.199604   |   -491.838001
ANI1ccx_958_conf1_mol1   |   -567.019873   |   -566.277351   |   -567.019425
ANI1ccx_958_conf2_mol1   |   -567.018696   |   -566.276475   |   -567.01704
ANI1ccx_958_conf2_mol2   |   -567.024016   |   -566.281126   |   -567.022798
ANI1ccx_958_conf3_mol1   |   -567.017715   |   -566.274885   |   -567.016139
ANI1ccx_958_conf7_mol1   |   -567.000996   |   -566.256379   |   -567.001487
ANI1ccx_965_conf1_mol1   |   -485.131866   |   -484.497213   |   -485.129598
ANI1ccx_96_conf2_mol1   |   -748.18211   |   -747.176268   |   -748.177843
ANI1ccx_972_conf3_mol1   |   -457.601381   |   -457.004336   |   -457.600991
ANI1ccx_976_conf4_mol2   |   -437.752234   |   -437.170504   |   -437.750596
ANI1ccx_976_conf5_mol1   |   -437.744831   |   -437.162435   |   -437.743911
ANI1ccx_976_conf7_mol1   |   -437.742883   |   -437.162319   |   -437.740293
ANI1ccx_978_conf10_mol1   |   -587.924213   |   -587.164727   |   -587.923075
ANI1ccx_978_conf10_mol2   |   -587.954915   |   -587.193576   |   -587.953703
ANI1ccx_978_conf1_mol1   |   -587.952254   |   -587.188886   |   -587.950996
ANI1ccx_978_conf3_mol1   |   -587.948931   |   -587.187511   |   -587.94855
ANI1ccx_978_conf9_mol1   |   -587.937662   |   -587.176079   |   -587.93688
ANI1ccx_97_conf10_mol1   |   -857.708747   |   -856.571212   |   -857.704145
ANI1ccx_97_conf10_mol2   |   -857.738585   |   -856.601405   |   -857.737753
ANI1ccx_97_conf9_mol1   |   -857.712847   |   -856.56512   |   -857.708916
ANI1ccx_987_conf3_mol1   |   -581.362061   |   -580.600057   |   -581.36252
ANI1ccx_987_conf3_mol2   |   -581.374124   |   -580.610751   |   -581.374875
ANI1ccx_987_conf7_mol1   |   -581.354463   |   -580.596854   |   -581.356574
ANI1ccx_987_conf8_mol1   |   -581.3539   |   -580.597787   |   -581.351542
ANI1ccx_988_conf10_mol2   |   -540.354723   |   -539.650681   |   -540.355346
ANI1ccx_988_conf12_mol1   |   -540.321536   |   -539.620373   |   -540.320214
ANI1ccx_988_conf1_mol1   |   -540.353795   |   -539.647984   |   -540.354956
ANI1ccx_988_conf3_mol1   |   -540.344692   |   -539.639787   |   -540.344999
ANI1ccx_988_conf5_mol1   |   -540.343638   |   -539.644429   |   -540.342376
ANI1ccx_988_conf6_mol1   |   -540.34016   |   -539.635526   |   -540.340876
ANI1ccx_98_conf10_mol1   |   -967.091918   |   -965.824812   |   -967.093062
ANI1ccx_98_conf17_mol2   |   -967.134648   |   -965.856161   |   -967.135987
ANI1ccx_993_conf2_mol1   |   -445.956198   |   -445.410396   |   -445.956662
ANI1ccx_993_conf2_mol2   |   -445.968823   |   -445.421861   |   -445.971187
ANI1ccx_997_conf1_mol2   |   -455.920311   |   -455.316008   |   -455.919258
ANI1ccx_998_conf10_mol2   |   -531.099383   |   -530.401013   |   -531.097394
ANI1ccx_998_conf121_mol1   |   -531.038815   |   -530.341837   |   -531.038132
ANI1ccx_998_conf129_mol1   |   -531.02423   |   -530.323528   |   -531.018414
ANI1ccx_998_conf19_mol1   |   -531.080853   |   -530.379208   |   -531.080486
ANI1ccx_998_conf23_mol1   |   -531.079629   |   -530.380389   |   -531.079123
ANI1ccx_998_conf3_mol1   |   -531.091594   |   -530.392201   |   -531.090912
ANI1ccx_998_conf9_mol1   |   -531.085192   |   -530.3878   |   -531.084535
ANI1ccx_999_conf11_mol1   |   -606.216029   |   -605.426218   |   -606.214411
ANI1ccx_999_conf12_mol1   |   -606.21482   |   -605.422766   |   -606.213688
ANI1ccx_999_conf13_mol2   |   -606.234797   |   -605.441863   |   -606.234858
ANI1ccx_999_conf19_mol1   |   -606.209742   |   -605.412436   |   -606.207227
ANI1ccx_999_conf26_mol1   |   -606.197787   |   -605.408749   |   -606.197612
ANI1ccx_999_conf34_mol1   |   -606.18829   |   -605.388101   |   -606.188726
ANI1ccx_999_conf3_mol1   |   -606.22681   |   -605.433536   |   -606.226372
ANI1ccx_999_conf4_mol1   |   -606.224894   |   -605.436812   |   -606.225004
ANI1ccx_999_conf7_mol1   |   -606.215867   |   -605.426762   |   -606.214481
ANI1ccx_99_conf2_mol2   |   -612.29612   |   -611.463247   |   -612.294191
Anionpi_TFZ_NO3m_mol3   |   -280.114176   |   -279.761675   |   -280.114143
BBI-004GLU-063LEU-2_mol1   |   -496.376838   |   -495.704105   |   -496.378212
BBI-005ASP-008SER-2_mol1   |   -496.368581   |   -495.695307   |   -496.369424
BBI-005ASP-008SER-2_mol2   |   -248.183143   |   -247.845015   |   -248.183565
BBI-007GLN-010ASN-1_mol1   |   -496.367821   |   -495.695151   |   -496.368791
BBI-007VAL-041VAL-1_mol1   |   -496.371341   |   -495.696652   |   -496.372268
BBI-007VAL-041VAL-1_mol2   |   -248.180861   |   -247.843446   |   -248.181392
BBI-008TRP-251HIE-2_mol1   |   -496.375523   |   -495.701218   |   -496.376382
BBI-008TRP-251HIE-2_mol3   |   -248.182085   |   -247.843987   |   -248.182488
BBI-011ILE-014PHE-1_mol1   |   -496.366941   |   -495.694419   |   -496.367609
BBI-011ILE-014PHE-1_mol2   |   -248.182424   |   -247.844715   |   -248.182893
BBI-012LEU-085ASP-1_mol1   |   -496.378993   |   -495.704533   |   -496.380449
BBI-014VAL-017GLU-1_mol2   |   -248.180884   |   -247.844156   |   -248.180994
BBI-015GLN-018LEU-1_mol1   |   -496.366581   |   -495.693553   |   -496.367379
BBI-024PHE-028ALA-1_mol1   |   -496.375378   |   -495.703748   |   -496.376022
BBI-024PHE-028ALA-1_mol2   |   -248.182374   |   -247.845143   |   -248.182798
BBI-025ILE-070TRP-1_mol1   |   -496.376345   |   -495.702367   |   -496.377468
BBI-051ALA-054VAL-1_mol1   |   -496.359783   |   -495.684147   |   -496.360407
BBI-051ALA-055ASN-1_mol1   |   -496.37569   |   -495.700675   |   -496.376373
BBI-060LEU-064TYR-1_mol1   |   -496.374899   |   -495.700671   |   -496.375904
BBI-064TYR-067GLU-1_mol1   |   -496.371932   |   -495.69896   |   -496.372981
