Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
BDE49_nonexpt_2049_mol1   |   -537.39428500   |   -537.10429800   |   -537.39334600
BDE49_nonexpt_2050_mol1   |   -538.54358900   |   -538.24559600   |   -538.54320100
BDE49_nonexpt_2050_mol2   |   -537.91823400   |   -537.62660000   |   -537.91727400
BDE49_nonexpt_2052_mol1   |   -1086.50557400   |   -1086.34700600   |   -1086.50624500
BDE49_nonexpt_2053_mol1   |   -780.74107800   |   -780.56111200   |   -780.74066300
BDE49_nonexpt_2053_mol2   |   -780.11512800   |   -779.94201200   |   -780.11476900
BDE49_nonexpt_2054_mol1   |   -801.72450400   |   -801.52274600   |   -801.72485600
BDE49_nonexpt_2054_mol2   |   -801.10173100   |   -800.90657200   |   -801.10204200
BDE49_nonexpt_2055_mol1   |   -726.75868500   |   -726.62727200   |   -726.75890000
BDE49_nonexpt_2056_mol1   |   -1163.44447500   |   -1163.21084700   |   -1163.44509900
BDE49_nonexpt_2057_mol1   |   -840.79132100   |   -840.54521100   |   -840.79184300
BDE49_nonexpt_2058_mol1   |   -952.70597100   |   -952.34697600   |   -952.70730600
BDE49_nonexpt_2058_mol2   |   -952.07794800   |   -951.72526500   |   -952.07831100
BDE49_nonexpt_2059_mol1   |   -877.77264200   |   -877.48315200   |   -877.77331600
BDE49_nonexpt_205_mol1   |   -1433.99633900   |   -1433.67916200   |   -1433.99696900
BDE49_nonexpt_205_mol2   |   -974.30394600   |   -974.06634200   |   -974.30468900
BDE49_nonexpt_2060_mol1   |   -423.34608200   |   -423.17111000   |   -423.34609800
BDE49_nonexpt_2061_mol1   |   -462.42836400   |   -462.20941600   |   -462.42790300
BDE49_nonexpt_2062_mol1   |   -458.07552300   |   -457.88186300   |   -458.07507200
BDE49_nonexpt_2063_mol1   |   -458.11302100   |   -457.91901100   |   -458.11281700
BDE49_nonexpt_2064_mol1   |   -459.17059200   |   -458.96794900   |   -459.17037700
BDE49_nonexpt_2065_mol1   |   -498.25791600   |   -498.01115400   |   -498.25740900
BDE49_nonexpt_2066_mol1   |   -631.03485100   |   -630.66946100   |   -631.03531700
BDE49_nonexpt_2067_mol1   |   -555.20890000   |   -554.91047400   |   -555.20917500
BDE49_nonexpt_2067_mol2   |   -554.58339000   |   -554.29147000   |   -554.58317700
BDE49_nonexpt_2068_mol1   |   -672.39854600   |   -671.97359100   |   -672.40032100
BDE49_nonexpt_2068_mol2   |   -671.77349600   |   -671.35477200   |   -671.77484100
BDE49_nonexpt_2069_mol1   |   -597.46543200   |   -597.11099400   |   -597.46669200
BDE49_nonexpt_2069_mol2   |   -596.84045900   |   -596.49224600   |   -596.84139400
BDE49_nonexpt_206_mol1   |   -1454.97743400   |   -1454.63865000   |   -1454.97815900
BDE49_nonexpt_206_mol2   |   -995.28471300   |   -995.02523100   |   -995.28587300
BDE49_nonexpt_2070_mol1   |   -558.38247700   |   -558.07095500   |   -558.38360600
BDE49_nonexpt_2070_mol2   |   -557.75780600   |   -557.45258600   |   -557.75859400
BDE49_nonexpt_2071_mol1   |   -558.40339000   |   -558.09088900   |   -558.40447100
BDE49_nonexpt_2071_mol2   |   -557.77791100   |   -557.47183100   |   -557.77867100
BDE49_nonexpt_2072_mol1   |   -519.31934800   |   -519.05002400   |   -519.32002200
BDE49_nonexpt_2072_mol2   |   -518.69336900   |   -518.43060300   |   -518.69359900
BDE49_nonexpt_2073_mol1   |   -593.17815400   |   -592.84668800   |   -593.17892300
BDE49_nonexpt_2073_mol2   |   -592.54837400   |   -592.22380700   |   -592.54903600
BDE49_nonexpt_2077_mol1   |   -400.25840700   |   -400.11503800   |   -400.25658800
BDE49_nonexpt_2078_mol1   |   -439.34249900   |   -439.15551800   |   -439.34224700
BDE49_nonexpt_2079_mol1   |   -612.41016800   |   -612.04900000   |   -612.40962400
BDE49_nonexpt_2080_mol1   |   -635.10589700   |   -634.71812200   |   -635.10626500
BDE49_nonexpt_2081_mol1   |   -635.10409800   |   -634.71620100   |   -635.10464500
BDE49_nonexpt_2083_mol1   |   -673.91032000   |   -673.48442600   |   -673.91012900
BDE49_nonexpt_2084_mol1   |   -405.33904300   |   -405.18469200   |   -405.33924300
BDE49_nonexpt_2085_mol1   |   -635.50183100   |   -635.10740300   |   -635.50120600
BDE49_nonexpt_2085_mol2   |   -634.87063900   |   -634.48323600   |   -634.87080900
BDE49_nonexpt_2086_mol1   |   -594.48102000   |   -594.12515700   |   -594.48060300
BDE49_nonexpt_2087_mol1   |   -517.59349200   |   -517.31399400   |   -517.59199200
BDE49_nonexpt_2087_mol2   |   -516.97215900   |   -516.69954700   |   -516.96911400
BDE49_nonexpt_2088_mol1   |   -563.69876600   |   -563.36092600   |   -563.69888500
BDE49_nonexpt_2088_mol2   |   -563.07391400   |   -562.74245800   |   -563.07380200
BDE49_nonexpt_2089_mol1   |   -423.37795700   |   -423.20261600   |   -423.37819400
BDE49_nonexpt_2090_mol1   |   -462.46376000   |   -462.24440000   |   -462.46312900
BDE49_nonexpt_2090_mol2   |   -461.83957400   |   -461.62694100   |   -461.83837800
BDE49_nonexpt_2091_mol1   |   -537.46160200   |   -537.16772900   |   -537.45975000
BDE49_nonexpt_2091_mol2   |   -536.83310500   |   -536.54624100   |   -536.83110100
BDE49_nonexpt_2098_mol1   |   -463.66893500   |   -463.43950600   |   -463.66745800
BDE49_nonexpt_2099_mol1   |   -612.25338200   |   -611.89359600   |   -612.25329100
BDE49_nonexpt_20_mol1   |   -201.72424700   |   -201.52302600   |   -201.72464400
BDE49_nonexpt_20_mol2   |   -100.79634100   |   -100.69991500   |   -100.79627900
BDE49_nonexpt_2100_mol1   |   -573.17048200   |   -572.85425600   |   -573.17051200
BDE49_nonexpt_2101_mol1   |   -463.68340800   |   -463.45271100   |   -463.68171400
BDE49_nonexpt_2102_mol1   |   -957.31903500   |   -956.99777400   |   -957.31698200
BDE49_nonexpt_2103_mol1   |   -612.29211100   |   -611.92983100   |   -612.29205600
BDE49_nonexpt_2104_mol1   |   -463.70240100   |   -463.47043200   |   -463.70106100
BDE49_nonexpt_2105_mol1   |   -612.27032900   |   -611.90931300   |   -612.27001700
BDE49_nonexpt_2106_mol1   |   -573.19231000   |   -572.87473200   |   -573.19234700
BDE49_nonexpt_2107_mol1   |   -498.25734700   |   -498.01033700   |   -498.25457000
BDE49_nonexpt_2108_mol1   |   -424.60524300   |   -424.41811100   |   -424.60393800
BDE49_nonexpt_2109_mol1   |   -497.03879700   |   -496.80142700   |   -497.03608100
BDE49_nonexpt_2110_mol1   |   -1452.20187200   |   -1451.78050200   |   -1452.20251100
BDE49_nonexpt_2111_mol1   |   -440.53403800   |   -440.33704700   |   -440.53310100
BDE49_nonexpt_2112_mol1   |   -815.95166000   |   -815.40396000   |   -815.95101800
BDE49_nonexpt_2113_mol1   |   -737.79271600   |   -737.33169500   |   -737.79305000
BDE49_nonexpt_2114_mol1   |   -776.87172500   |   -776.36731900   |   -776.87145600
BDE49_nonexpt_2115_mol1   |   -875.21123200   |   -874.62778900   |   -875.21305200
BDE49_nonexpt_2116_mol1   |   -576.39467900   |   -576.06301500   |   -576.39132600
BDE49_nonexpt_2117_mol1   |   -776.89848300   |   -776.39281200   |   -776.89869600
BDE49_nonexpt_2118_mol1   |   -941.48186600   |   -940.83307800   |   -941.48180400
BDE49_nonexpt_2119_mol1   |   -980.56107600   |   -979.86910400   |   -980.56055800
BDE49_nonexpt_2120_mol1   |   -673.84957700   |   -673.39987100   |   -673.84782500
BDE49_nonexpt_2121_mol1   |   -517.52551900   |   -517.24968300   |   -517.52431000
BDE49_nonexpt_2122_mol1   |   -924.87852500   |   -924.43960400   |   -924.87425500
BDE49_nonexpt_2123_mol1   |   -846.77708500   |   -846.42196000   |   -846.77396000
BDE49_nonexpt_2124_mol1   |   -924.93103900   |   -924.48960000   |   -924.92776600
BDE49_nonexpt_2125_mol1   |   -726.24291600   |   -725.76463300   |   -726.24122400
BDE49_nonexpt_2126_mol1   |   -576.22704900   |   -575.89482100   |   -576.22608800
BDE49_nonexpt_2127_mol1   |   -501.58652600   |   -501.31869900   |   -501.58524000
BDE49_nonexpt_2128_mol1   |   -540.67412900   |   -540.36326800   |   -540.67280800
BDE49_nonexpt_2129_mol1   |   -423.36468200   |   -423.18414200   |   -423.36133000
BDE49_nonexpt_212_mol1   |   -1605.94364400   |   -1605.44717800   |   -1605.94442200
BDE49_nonexpt_212_mol2   |   -1146.25205100   |   -1145.83484900   |   -1146.25216000
BDE49_nonexpt_2131_mol1   |   -589.16083200   |   -588.83266400   |   -589.16075900
BDE49_nonexpt_2133_mol1   |   -698.68554100   |   -698.26965000   |   -698.68630800
BDE49_nonexpt_2134_mol1   |   -691.66776500   |   -691.47813500   |   -691.66611400
BDE49_nonexpt_2134_mol2   |   -635.92077000   |   -635.79587800   |   -635.91998400
BDE49_nonexpt_2135_mol1   |   -385.50837500   |   -385.36623900   |   -385.50750600
BDE49_nonexpt_2136_mol1   |   -463.66602600   |   -463.43687000   |   -463.66475100
BDE49_nonexpt_213_mol1   |   -1531.01481800   |   -1530.58824300   |   -1531.01569200
BDE49_nonexpt_213_mol2   |   -1071.32263000   |   -1070.97534200   |   -1071.32323600
BDE49_nonexpt_2140_mol1   |   -773.96122100   |   -773.46042000   |   -773.96195200
BDE49_nonexpt_2142_mol1   |   -534.09184400   |   -533.81925700   |   -534.09220000
BDE49_nonexpt_2144_mol1   |   -459.15905600   |   -458.95713500   |   -459.15645400
BDE49_nonexpt_2146_mol1   |   -1797.22406200   |   -1796.84374300   |   -1797.22134200
BDE49_nonexpt_2147_mol1   |   -717.13086000   |   -716.71188100   |   -717.13003500
BDE49_nonexpt_2148_mol1   |   -571.94339200   |   -571.63266100   |   -571.94170500
BDE49_nonexpt_2149_mol1   |   -664.43416900   |   -664.02626900   |   -664.43325500
BDE49_nonexpt_2149_mol2   |   -608.65439800   |   -608.31227700   |   -608.65357800
BDE49_nonexpt_214_mol1   |   -1076.61878200   |   -1076.30525200   |   -1076.61771600
BDE49_nonexpt_2150_mol1   |   -615.30662000   |   -614.93111300   |   -615.30582500
BDE49_nonexpt_2151_mol1   |   -498.37146500   |   -498.12480900   |   -498.37189200
BDE49_nonexpt_2152_mol1   |   -724.80783000   |   -724.34561200   |   -724.80772100
BDE49_nonexpt_2153_mol1   |   -613.68299600   |   -613.30745300   |   -613.68107900
BDE49_nonexpt_2154_mol1   |   -661.44432100   |   -661.04326800   |   -661.44504600
BDE49_nonexpt_2155_mol1   |   -1361.41492200   |   -1360.73826400   |   -1361.41538300
BDE49_nonexpt_2156_mol1   |   -1001.37896400   |   -1000.68828600   |   -1001.37983400
BDE49_nonexpt_2157_mol1   |   -902.36912300   |   -901.76505100   |   -902.36972500
BDE49_nonexpt_2158_mol1   |   -764.02671000   |   -763.51799600   |   -764.02546200
BDE49_nonexpt_215_mol1   |   -1037.52957200   |   -1037.26029000   |   -1037.52872000
BDE49_nonexpt_2160_mol1   |   -654.41986300   |   -653.99889600   |   -654.41844700
BDE49_nonexpt_2161_mol1   |   -483.53675400   |   -483.29259000   |   -483.53690800
BDE49_nonexpt_2162_mol1   |   -903.50438100   |   -903.23016100   |   -903.50408500
BDE49_nonexpt_2164_mol1   |   -674.25351500   |   -673.81972200   |   -674.25301300
BDE49_nonexpt_2166_mol1   |   -444.45391100   |   -444.25337600   |   -444.45407200
BDE49_nonexpt_2167_mol1   |   -483.55192200   |   -483.30638200   |   -483.55158800
BDE49_nonexpt_2168_mol1   |   -942.51617400   |   -942.20074500   |   -942.51600500
BDE49_nonexpt_216_mol1   |   -1076.60741400   |   -1076.29473500   |   -1076.60738800
BDE49_nonexpt_2170_mol1   |   -941.32287400   |   -941.01477300   |   -941.32283500
BDE49_nonexpt_2171_mol1   |   -561.70976200   |   -561.37747200   |   -561.70881200
BDE49_nonexpt_2172_mol1   |   -651.39835500   |   -650.99376000   |   -651.39690600
BDE49_nonexpt_2173_mol1   |   -483.53345200   |   -483.28950200   |   -483.53332200
BDE49_nonexpt_2175_mol1   |   -633.54983000   |   -633.16002000   |   -633.54900100
BDE49_nonexpt_2175_mol2   |   -557.90873300   |   -557.59869200   |   -557.90834900
BDE49_nonexpt_2176_mol1   |   -672.62987800   |   -672.19675100   |   -672.62872200
BDE49_nonexpt_2176_mol2   |   -596.98874000   |   -596.63543400   |   -596.98815900
BDE49_nonexpt_2177_mol1   |   -785.19385700   |   -784.65767600   |   -785.19344900
BDE49_nonexpt_2178_mol1   |   -444.47367800   |   -444.27171800   |   -444.47332900
BDE49_nonexpt_2179_mol1   |   -785.18373300   |   -784.64775000   |   -785.18284100
BDE49_nonexpt_217_mol1   |   -1115.68791000   |   -1115.33109300   |   -1115.68746300
BDE49_nonexpt_2180_mol1   |   -782.17206800   |   -781.65058500   |   -782.17124700
BDE49_nonexpt_2181_mol1   |   -443.25601300   |   -443.06334800   |   -443.25597800
BDE49_nonexpt_2182_mol1   |   -673.04722400   |   -672.62181600   |   -673.04738000
BDE49_nonexpt_2183_mol1   |   -695.01977800   |   -694.58845900   |   -695.02049700
BDE49_nonexpt_2184_mol1   |   -695.01633600   |   -694.58459200   |   -695.01613300
BDE49_nonexpt_2185_mol1   |   -695.01761900   |   -694.58630200   |   -695.01861000
BDE49_nonexpt_2186_mol1   |   -1055.06217200   |   -1054.64582700   |   -1055.06275400
BDE49_nonexpt_2187_mol1   |   -1055.05948000   |   -1054.64335500   |   -1055.06032100
BDE49_nonexpt_2189_mol1   |   -651.16981100   |   -650.76775900   |   -651.16994400
BDE49_nonexpt_218_mol1   |   -1111.32857500   |   -1110.99828900   |   -1111.32820100
BDE49_nonexpt_218_mol2   |   -651.63255600   |   -651.38159000   |   -651.63171400
BDE49_nonexpt_2190_mol1   |   -651.16759900   |   -650.76529500   |   -651.16777700
BDE49_nonexpt_2191_mol1   |   -671.01491300   |   -670.59835600   |   -671.01524200
BDE49_nonexpt_2192_mol1   |   -671.01091400   |   -670.59396800   |   -671.01073900
BDE49_nonexpt_2194_mol1   |   -635.15252800   |   -634.76454000   |   -635.15253700
BDE49_nonexpt_2195_mol1   |   -710.07937000   |   -709.62031800   |   -710.07994000
BDE49_nonexpt_2196_mol1   |   -710.07586800   |   -709.61655100   |   -710.07593400
BDE49_nonexpt_2198_mol1   |   -710.08982000   |   -709.63066500   |   -710.09042400
BDE49_nonexpt_2199_mol1   |   -748.00949100   |   -747.51574900   |   -748.01019400
BDE49_nonexpt_219_mol1   |   -1111.37109800   |   -1111.03995800   |   -1111.37264000
BDE49_nonexpt_219_mol2   |   -651.67763900   |   -651.42614200   |   -651.67868200
BDE49_nonexpt_21_mol1   |   -351.75899200   |   -351.41241500   |   -351.75810500
BDE49_nonexpt_21_mol2   |   -175.80896500   |   -175.63930200   |   -175.80696200
BDE49_nonexpt_2200_mol1   |   -747.94409900   |   -747.45096400   |   -747.94472100
BDE49_nonexpt_2201_mol1   |   -748.01136500   |   -747.51757500   |   -748.01210300
BDE49_nonexpt_2202_mol1   |   -673.03692200   |   -672.61332800   |   -673.03735000
BDE49_nonexpt_2203_mol1   |   -687.89351600   |   -687.46674100   |   -687.89402900
BDE49_nonexpt_2204_mol1   |   -687.89340400   |   -687.46679300   |   -687.89359500
BDE49_nonexpt_2205_mol1   |   -687.89599400   |   -687.46914600   |   -687.89649300
BDE49_nonexpt_2206_mol1   |   -799.75996300   |   -799.22729200   |   -799.75991700
BDE49_nonexpt_2207_mol1   |   -799.75329300   |   -799.22070100   |   -799.75277900
BDE49_nonexpt_2208_mol1   |   -799.76336400   |   -799.23055800   |   -799.76314100
BDE49_nonexpt_2209_mol1   |   -932.03093200   |   -931.38492300   |   -932.03167100
BDE49_nonexpt_220_mol1   |   -1112.43199100   |   -1112.09174400   |   -1112.43152100
BDE49_nonexpt_2210_mol1   |   -783.85963000   |   -783.33811400   |   -783.86071500
BDE49_nonexpt_2211_mol1   |   -596.09172400   |   -595.74481900   |   -596.09171300
BDE49_nonexpt_2212_mol2   |   -737.56883000   |   -737.13392900   |   -737.56828100
BDE49_nonexpt_2213_mol1   |   -633.55337000   |   -633.16310700   |   -633.55294900
BDE49_nonexpt_2214_mol1   |   -635.49274300   |   -635.09990200   |   -635.49290700
BDE49_nonexpt_2215_mol1   |   -522.59907800   |   -522.31229400   |   -522.59895000
BDE49_nonexpt_2216_mol1   |   -522.59213800   |   -522.30668800   |   -522.59207000
BDE49_nonexpt_2217_mol1   |   -612.28509100   |   -611.92602700   |   -612.28427300
BDE49_nonexpt_2218_mol1   |   -639.88339400   |   -639.46367000   |   -639.88199800
BDE49_nonexpt_2219_mol1   |   -639.85378800   |   -639.43755800   |   -639.85386000
BDE49_nonexpt_221_mol1   |   -1151.51764300   |   -1151.13307700   |   -1151.51688900
BDE49_nonexpt_2220_mol1   |   -560.49086200   |   -560.16803100   |   -560.49072500
BDE49_nonexpt_2221_mol1   |   -560.54214000   |   -560.21632700   |   -560.54225600
BDE49_nonexpt_2222_mol1   |   -635.36867000   |   -634.97338000   |   -635.36732300
BDE49_nonexpt_2223_mol1   |   -521.45389500   |   -521.17118500   |   -521.45389100
BDE49_nonexpt_2224_mol1   |   -639.85047400   |   -639.43294500   |   -639.85029000
BDE49_nonexpt_2225_mol1   |   -483.52624500   |   -483.28281300   |   -483.52603200
BDE49_nonexpt_2226_mol1   |   -558.36170200   |   -558.04868600   |   -558.36103400
BDE49_nonexpt_2227_mol1   |   -561.70924800   |   -561.37787400   |   -561.70834600
BDE49_nonexpt_2228_mol1   |   -499.61305600   |   -499.35274800   |   -499.61164800
BDE49_nonexpt_2228_mol2   |   -423.97813500   |   -423.79802100   |   -423.97682700
BDE49_nonexpt_222_mol1   |   -1284.28853100   |   -1283.78588700   |   -1284.28937600
BDE49_nonexpt_222_mol2   |   -824.59552900   |   -824.17189600   |   -824.59644300
BDE49_nonexpt_2231_mol1   |   -561.68664800   |   -561.35612300   |   -561.68636900
BDE49_nonexpt_2232_mol1   |   -639.86811600   |   -639.45039500   |   -639.86711600
BDE49_nonexpt_2233_mol1   |   -639.88597100   |   -639.46782000   |   -639.88482900
BDE49_nonexpt_2234_mol1   |   -405.37554000   |   -405.21868900   |   -405.37559400
BDE49_nonexpt_2235_mol1   |   -536.26067200   |   -535.97807400   |   -536.26031900
BDE49_nonexpt_2236_mol1   |   -977.23454600   |   -976.90141800   |   -977.23496600
BDE49_nonexpt_2237_mol1   |   -480.20193000   |   -479.97539300   |   -480.20036400
BDE49_nonexpt_2238_mol1   |   -444.42749000   |   -444.22921300   |   -444.42762500
BDE49_nonexpt_2239_mol1   |   -444.43797000   |   -444.23839100   |   -444.43777900
BDE49_nonexpt_223_mol1   |   -1208.47029300   |   -1208.03403000   |   -1208.47066400
BDE49_nonexpt_223_mol2   |   -748.77308900   |   -748.41613300   |   -748.77316100
BDE49_nonexpt_2240_mol1   |   -609.01700900   |   -608.67371900   |   -609.01607100
BDE49_nonexpt_2241_mol1   |   -534.12042400   |   -533.84912900   |   -534.11965200
BDE49_nonexpt_2242_mol1   |   -635.16803300   |   -634.77784800   |   -635.16786900
BDE49_nonexpt_2243_mol1   |   -522.60848600   |   -522.32146600   |   -522.60807500
BDE49_nonexpt_2244_mol1   |   -522.60449000   |   -522.31748200   |   -522.60438700
BDE49_nonexpt_2245_mol1   |   -482.33127000   |   -482.09540000   |   -482.33087000
BDE49_nonexpt_2246_mol1   |   -516.28841600   |   -516.03052000   |   -516.28811300
BDE49_nonexpt_2247_mol1   |   -746.08187600   |   -745.59063200   |   -746.08124900
BDE49_nonexpt_2248_mol1   |   -554.09567500   |   -553.80507200   |   -554.09534600
BDE49_nonexpt_2249_mol1   |   -636.52842700   |   -636.12770300   |   -636.52729900
BDE49_nonexpt_224_mol1   |   -1325.65588700   |   -1325.09363400   |   -1325.65777600
BDE49_nonexpt_224_mol2   |   -865.96175100   |   -865.47820200   |   -865.96301300
BDE49_nonexpt_2250_mol1   |   -636.54049900   |   -636.13895300   |   -636.53868800
