Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
bh9_05_12P1   |   -269.001637   |   -268.920827   |   -269.001768
bh9_05_12P2   |   -688.245624   |   -688.03737   |   -688.245836
bh9_05_12R1   |   -269.794059   |   -269.712875   |   -269.794136
bh9_05_12R2   |   -687.418182   |   -687.210013   |   -687.419872
bh9_05_12TS   |   -957.145887   |   -956.860697   |   -957.146248
bh9_05_13P1   |   -231.421907   |   -231.343484   |   -231.421977
bh9_05_13R1   |   -232.253279   |   -232.175216   |   -232.253294
bh9_05_13TS   |   -919.582507   |   -919.299508   |   -919.582337
bh9_05_14P1   |   -344.731627   |   -344.627532   |   -344.731199
bh9_05_14R1   |   -345.523621   |   -345.419737   |   -345.523581
bh9_05_14TS   |   -1032.881624   |   -1032.573007   |   -1032.881461
bh9_05_15P1   |   -382.966924   |   -382.847179   |   -382.96667
bh9_05_15R1   |   -383.777412   |   -383.658924   |   -383.777371
bh9_05_15TS   |   -1071.111287   |   -1070.788116   |   -1071.111305
bh9_05_16P1   |   -841.902386   |   -841.764187   |   -841.902181
bh9_05_16R1   |   -842.71749   |   -842.581321   |   -842.717441
bh9_05_16TS   |   -1530.047975   |   -1529.706766   |   -1530.047745
bh9_05_17P1   |   -789.102748   |   -788.87165   |   -789.102637
bh9_05_17P2   |   -990.01517   |   -989.813103   |   -990.014953
bh9_05_17R1   |   -789.733894   |   -789.501968   |   -789.733965
bh9_05_17R2   |   -989.40546   |   -989.201877   |   -989.405428
bh9_05_17TS   |   -1779.046128   |   -1778.618921   |   -1779.046399
bh9_05_18P1   |   -833.805524   |   -833.55407   |   -833.806067
bh9_05_18P2   |   -683.674861   |   -683.472679   |   -683.674951
bh9_05_18R1   |   -834.566283   |   -834.31406   |   -834.56669
bh9_05_18R2   |   -683.114952   |   -682.910687   |   -683.115058
bh9_05_18TS   |   -1517.588194   |   -1517.138332   |   -1517.58843
bh9_05_19P1   |   -680.499986   |   -680.275587   |   -680.499362
bh9_05_19R1   |   -681.303568   |   -681.080009   |   -681.303115
bh9_05_19TS   |   -1368.654794   |   -1368.226154   |   -1368.654419
bh9_05_1P   |   -528.973509   |   -528.809195   |   -528.9739
bh9_05_1R   |   -528.962907   |   -528.799228   |   -528.963169
bh9_05_1TS   |   -528.946328   |   -528.78209   |   -528.946196
bh9_05_20P1   |   -420.834201   |   -420.706993   |   -420.834659
bh9_05_20R1   |   -421.636905   |   -421.510443   |   -421.637271
bh9_05_20TS   |   -1108.982221   |   -1108.651777   |   -1108.982422
bh9_05_21P1   |   -458.676529   |   -458.534382   |   -458.676112
bh9_05_21R1   |   -459.457753   |   -459.316168   |   -459.457747
bh9_05_21TS   |   -1146.819781   |   -1146.473374   |   -1146.819709
bh9_05_22P1   |   -586.509492   |   -586.329272   |   -586.509035
bh9_05_22R1   |   -587.346355   |   -587.167129   |   -587.346281
bh9_05_22TS   |   -1274.664817   |   -1274.281165   |   -1274.664482
bh9_05_23P1   |   -422.027507   |   -421.896167   |   -422.027353
bh9_05_23R1   |   -422.832263   |   -422.702067   |   -422.832323
bh9_05_23TS   |   -1110.157357   |   -1109.823761   |   -1110.157113
bh9_05_24P1   |   -673.183136   |   -672.98269   |   -673.183116
bh9_05_24P2   |   -834.566803   |   -834.314481   |   -834.567188
bh9_05_24R1   |   -673.94983   |   -673.750724   |   -673.949623
bh9_05_24TS   |   -1507.68277   |   -1507.236322   |   -1507.682909
bh9_05_25P1   |   -496.916561   |   -496.758687   |   -496.916328
bh9_05_25R1   |   -497.710541   |   -497.55439   |   -497.710508
bh9_05_25TS   |   -1185.049179   |   -1184.688421   |   -1185.049272
bh9_05_26P1   |   -459.896944   |   -459.754339   |   -459.896701
bh9_05_26R1   |   -460.694015   |   -460.552396   |   -460.693822
bh9_05_26TS   |   -1148.036231   |   -1147.691666   |   -1148.036816
bh9_05_27P1   |   -459.925936   |   -459.787271   |   -459.926112
bh9_05_27R1   |   -460.717148   |   -460.579169   |   -460.717288
bh9_05_27TS   |   -1148.066759   |   -1147.725188   |   -1148.066629
bh9_05_28P1   |   -572.698884   |   -572.522065   |   -572.698764
bh9_05_28R1   |   -573.515121   |   -573.338522   |   -573.514951
bh9_05_28TS   |   -1260.847049   |   -1260.467574   |   -1260.84727
bh9_05_29P1   |   -498.657013   |   -498.510966   |   -498.656291
bh9_05_29R1   |   -499.483246   |   -499.337028   |   -499.483326
bh9_05_29TS   |   -1186.821074   |   -1186.4712   |   -1186.820899
bh9_05_2P   |   -509.145086   |   -508.989261   |   -509.145776
bh9_05_2R   |   -509.140773   |   -508.985565   |   -509.141402
bh9_05_2TS   |   -509.097926   |   -508.941919   |   -509.098255
bh9_05_30P1   |   -461.085004   |   -460.941808   |   -461.084867
bh9_05_30R1   |   -461.885482   |   -461.743508   |   -461.885544
bh9_05_30TS   |   -1149.223415   |   -1148.877243   |   -1149.223685
bh9_05_31P1   |   -573.552999   |   -573.379953   |   -573.552455
bh9_05_31R1   |   -574.365726   |   -574.194208   |   -574.365801
bh9_05_31TS   |   -1261.694824   |   -1261.319795   |   -1261.694765
bh9_05_32P1   |   -498.975619   |   -498.825205   |   -498.975685
bh9_05_32R1   |   -499.766201   |   -499.617136   |   -499.766133
bh9_05_32TS   |   -1187.105915   |   -1186.753136   |   -1187.10569
bh9_05_33P1   |   -536.824567   |   -536.659472   |   -536.824317
bh9_05_33R1   |   -537.614298   |   -537.449789   |   -537.614102
bh9_05_33TS   |   -1224.960425   |   -1224.593042   |   -1224.960987
bh9_05_34P1   |   -574.396563   |   -574.227218   |   -574.396098
bh9_05_34R1   |   -575.17133   |   -575.002367   |   -575.171244
bh9_05_34TS   |   -1262.535446   |   -1262.16199   |   -1262.535408
bh9_05_35P1   |   -573.842422   |   -573.661771   |   -573.842194
bh9_05_35R1   |   -574.62732   |   -574.448058   |   -574.627188
bh9_05_35TS   |   -1261.97503   |   -1261.592396   |   -1261.975444
bh9_05_36P1   |   -794.752269   |   -794.505442   |   -794.752283
bh9_05_36P2   |   -707.512187   |   -707.299894   |   -707.512218
bh9_05_36R1   |   -795.529747   |   -795.2813   |   -795.529154
bh9_05_36R2   |   -706.733689   |   -706.520977   |   -706.733796
bh9_05_36TS   |   -1502.177816   |   -1501.725082   |   -1502.177571
bh9_05_37P1   |   -730.277803   |   -730.113032   |   -730.277912
bh9_05_37R1   |   -731.0452   |   -730.880638   |   -731.044956
bh9_05_37TS   |   -1418.397396   |   -1418.028244   |   -1418.397532
bh9_05_38P1   |   -500.129486   |   -499.974376   |   -500.129312
bh9_05_38R1   |   -500.934112   |   -500.77996   |   -500.934073
bh9_05_38TS   |   -1188.276721   |   -1187.918401   |   -1188.276686
bh9_05_39P1   |   -500.138173   |   -499.984029   |   -500.138203
bh9_05_39R1   |   -500.935651   |   -500.78185   |   -500.935746
bh9_05_39TS   |   -1188.280044   |   -1187.922621   |   -1188.28029
bh9_05_3P   |   -493.101199   |   -492.949546   |   -493.101549
bh9_05_3R   |   -493.092592   |   -492.941469   |   -493.092506
bh9_05_3TS   |   -493.061875   |   -492.910305   |   -493.061769
bh9_05_40P1   |   -778.78327   |   -778.540021   |   -778.783464
bh9_05_40R1   |   -779.543531   |   -779.300463   |   -779.543527
bh9_05_40R2   |   -706.738019   |   -706.524659   |   -706.737873
bh9_05_40TS   |   -1486.223182   |   -1485.774355   |   -1486.22306
bh9_05_41P1   |   -539.164957   |   -538.999174   |   -539.165229
bh9_05_41R1   |   -539.977048   |   -539.812305   |   -539.97721
bh9_05_41TS   |   -1227.291558   |   -1226.923811   |   -1227.291372
bh9_05_42P1   |   -728.304191   |   -728.095297   |   -728.304339
bh9_05_42R1   |   -729.109508   |   -728.900171   |   -729.110071
bh9_05_42TS   |   -1416.440808   |   -1416.028809   |   -1416.44037
bh9_05_4P   |   -569.144602   |   -568.971362   |   -569.144585
bh9_05_4R   |   -569.113821   |   -568.939823   |   -569.113867
bh9_05_4TS   |   -569.096173   |   -568.922138   |   -569.095693
bh9_05_5P1   |   -247.173387   |   -247.097944   |   -247.173329
bh9_05_5P2   |   -263.922439   |   -263.841748   |   -263.922001
bh9_05_5R1   |   -247.92802   |   -247.85225   |   -247.927592
bh9_05_5R2   |   -263.143888   |   -263.065713   |   -263.143992
bh9_05_5TS   |   -511.022701   |   -510.871189   |   -511.022926
bh9_05_6P   |   -701.994668   |   -701.784618   |   -701.994655
bh9_05_6R   |   -701.992368   |   -701.782528   |   -701.992425
bh9_05_6TS   |   -701.964974   |   -701.754577   |   -701.964795
bh9_05_7P2   |   -286.983377   |   -286.895564   |   -286.983062
bh9_05_7R2   |   -286.235557   |   -286.147905   |   -286.235463
bh9_05_7TS   |   -550.080353   |   -549.916994   |   -550.080707
bh9_05_8P   |   -582.553936   |   -582.381777   |   -582.554312
bh9_05_8R   |   -582.546092   |   -582.374244   |   -582.546434
bh9_05_8TS   |   -582.540108   |   -582.367763   |   -582.539813
bh9_05_9P   |   -582.49947   |   -582.325242   |   -582.498529
bh9_05_9R   |   -582.492851   |   -582.317543   |   -582.492953
bh9_05_9TS   |   -582.48257   |   -582.307884   |   -582.482676
bh9_06_10P   |   -679.214869   |   -679.009341   |   -679.214863
bh9_06_10R1   |   -342.66355   |   -342.552524   |   -342.664119
bh9_06_10R2   |   -336.485744   |   -336.386538   |   -336.485692
bh9_06_10TS   |   -679.100156   |   -678.893542   |   -679.099918
bh9_06_11P   |   -679.206687   |   -679.002145   |   -679.206285
bh9_06_11TS   |   -679.10446   |   -678.898197   |   -679.104022
bh9_06_12R   |   -679.220099   |   -679.010051   |   -679.220138
bh9_06_12TS   |   -679.167985   |   -678.961083   |   -679.167716
bh9_06_13TS   |   -679.184467   |   -678.977171   |   -679.184318
bh9_06_14R   |   -679.216655   |   -679.006771   |   -679.216841
bh9_06_14TS   |   -679.177529   |   -678.970159   |   -679.177265
bh9_06_15P   |   -759.281319   |   -759.107538   |   -759.280548
bh9_06_15R1   |   -234.278773   |   -234.203084   |   -234.278911
bh9_06_15R2   |   -524.973527   |   -524.874287   |   -524.973088
bh9_06_16P   |   -1035.687442   |   -1035.369812   |   -1035.687574
bh9_06_16R   |   -1035.626625   |   -1035.307716   |   -1035.627589
bh9_06_16TS   |   -1035.55573   |   -1035.239326   |   -1035.556044
bh9_06_17P   |   -1035.682511   |   -1035.365574   |   -1035.682646
bh9_06_17R   |   -1035.634573   |   -1035.314478   |   -1035.635005
bh9_06_17TS   |   -1035.551246   |   -1035.235603   |   -1035.551751
bh9_06_18P2   |   -408.462159   |   -408.394256   |   -408.462226
bh9_06_18R1   |   -809.124268   |   -808.942241   |   -809.124384
bh9_06_18R2   |   -407.8371   |   -407.772554   |   -407.836756
bh9_06_19P   |   -1629.697741   |   -1629.459125   |   -1629.697525
bh9_06_19R2   |   -1512.575688   |   -1512.373096   |   -1512.575623
bh9_06_1TS   |   -558.658619   |   -558.544166   |   -558.658542
bh9_06_20P   |   -1728.599296   |   -1728.326066   |   -1728.599117
bh9_06_20R1   |   -216.026035   |   -215.950603   |   -216.026061
bh9_06_21P2   |   -551.709814   |   -551.640091   |   -551.710144
bh9_06_21R1   |   -1513.182157   |   -1512.977384   |   -1513.18223
bh9_06_21R2   |   -551.105015   |   -551.037824   |   -551.104824
bh9_06_21TS   |   -2064.253077   |   -2063.98463   |   -2064.252991
bh9_06_22P   |   -1668.747523   |   -1668.497072   |   -1668.747377
bh9_06_23P   |   -915.484391   |   -915.262626   |   -915.483752
bh9_06_23R1   |   -390.481951   |   -390.358263   |   -390.482087
bh9_06_24P   |   -1125.566661   |   -1125.283922   |   -1125.56693
bh9_06_24R1   |   -782.83595   |   -782.662736   |   -782.835635
bh9_06_24TS   |   -1125.444496   |   -1125.16354   |   -1125.445628
bh9_06_25P   |   -1125.553392   |   -1125.275627   |   -1125.553689
bh9_06_25TS   |   -1125.445782   |   -1125.165639   |   -1125.446086
bh9_06_26P   |   -1125.547777   |   -1125.270656   |   -1125.547628
bh9_06_26TS   |   -1125.438324   |   -1125.159727   |   -1125.43757
bh9_06_27P   |   -1125.554035   |   -1125.27612   |   -1125.554081
bh9_06_27TS   |   -1125.513849   |   -1125.233977   |   -1125.514341
bh9_06_28P   |   -1125.547275   |   -1125.270032   |   -1125.546833
bh9_06_28R   |   -1125.563184   |   -1125.280763   |   -1125.563614
bh9_06_28TS   |   -1125.509646   |   -1125.229897   |   -1125.509762
bh9_06_29TS   |   -1125.492213   |   -1125.215376   |   -1125.491859
bh9_06_2P   |   -485.942868   |   -485.851369   |   -485.94225
bh9_06_30P   |   -1125.558596   |   -1125.280004   |   -1125.558699
bh9_06_30TS   |   -1125.502308   |   -1125.225193   |   -1125.502394
bh9_06_31P   |   -1706.630992   |   -1706.372723   |   -1706.630853
bh9_06_32P   |   -1806.706551   |   -1806.410247   |   -1806.706756
bh9_06_32R1   |   -294.132965   |   -294.033714   |   -294.13279
bh9_06_33P2   |   -693.252325   |   -693.164091   |   -693.252605
bh9_06_33R2   |   -692.626414   |   -692.537992   |   -692.626424
bh9_06_33TS   |   -2205.769605   |   -2205.481888   |   -2205.769164
bh9_06_34P   |   -1746.857025   |   -1746.581827   |   -1746.857142
bh9_06_35P   |   -1785.894429   |   -1785.609315   |   -1785.894803
bh9_06_35R1   |   -273.330447   |   -273.242985   |   -273.330663
bh9_06_4R1   |   -551.398753   |   -551.328547   |   -551.398514
bh9_06_5P   |   -1750.095372   |   -1749.93723   |   -1750.094806
bh9_06_5R1   |   -346.747245   |   -346.642745   |   -346.747077
bh9_06_5R2   |   -1403.391904   |   -1403.330107   |   -1403.392038
bh9_06_5TS   |   -1750.085555   |   -1749.925487   |   -1750.085143
bh9_06_6R1   |   -247.94699   |   -247.869912   |   -247.946922
bh9_06_7TS   |   -640.066324   |   -639.926955   |   -640.066502
bh9_06_8R1   |   -400.662475   |   -400.542989   |   -400.662246
bh9_07_10P1   |   -679.275981   |   -679.067797   |   -679.276002
bh9_07_10R1   |   -679.308263   |   -679.099294   |   -679.308845
bh9_07_10TS   |   -755.320591   |   -755.087309   |   -755.320854
bh9_07_1P   |   -321.711165   |   -321.614076   |   -321.711243
bh9_07_1R   |   -321.709498   |   -321.611548   |   -321.709338
bh9_07_1TS   |   -321.629364   |   -321.532465   |   -321.629077
bh9_07_2P   |   -492.861919   |   -492.713574   |   -492.861778
bh9_07_2R   |   -492.861485   |   -492.713237   |   -492.86174
bh9_07_2TS   |   -492.857054   |   -492.708637   |   -492.856792
bh9_07_3P   |   -539.636144   |   -539.478453   |   -539.636538
bh9_07_3TS   |   -539.557698   |   -539.400006   |   -539.557361
bh9_07_4P1   |   -229.205694   |   -229.13273   |   -229.205646
bh9_07_4P2   |   -192.051943   |   -191.989023   |   -192.051965
bh9_07_4R1   |   -229.841489   |   -229.764653   |   -229.84137
bh9_07_4R2   |   -191.43542   |   -191.374758   |   -191.435525
bh9_07_4TS   |   -421.233643   |   -421.099032   |   -421.23443
bh9_07_5P   |   -727.162354   |   -727.020916   |   -727.162489
bh9_07_5R   |   -727.071294   |   -726.925291   |   -727.070452
bh9_07_5TS   |   -727.034168   |   -726.890422   |   -727.034126
bh9_07_6P   |   -1360.941555   |   -1360.554726   |   -1360.94079
bh9_07_6R   |   -1360.994054   |   -1360.607938   |   -1360.994282
bh9_07_6TS   |   -1360.92976   |   -1360.544093   |   -1360.929579
bh9_07_7P   |   -1400.04291   |   -1399.646169   |   -1400.043686
bh9_07_7R   |   -1399.987391   |   -1399.589463   |   -1399.986735
bh9_07_7TS   |   -1399.976271   |   -1399.579372   |   -1399.976116
bh9_07_8P1   |   -625.985655   |   -625.798757   |   -625.98558
bh9_07_8P2   |   -626.554124   |   -626.364233   |   -626.554196
bh9_07_8R1   |   -626.556635   |   -626.366718   |   -626.556485
bh9_07_8TS   |   -1252.56522   |   -1252.190903   |   -1252.564905
bh9_07_9TS   |   -397.742799   |   -397.620792   |   -397.742782
bh9_08_10P1   |   -1437.989925   |   -1437.752442   |   -1437.989562
bh9_08_10P2   |   -719.022661   |   -718.908053   |   -719.023103
bh9_08_10R1   |   -1437.985863   |   -1437.748288   |   -1437.985581
bh9_08_10TS   |   -2156.979733   |   -2156.631895   |   -2156.978517
bh9_08_11P1   |   -758.620875   |   -758.486979   |   -758.620862
bh9_08_11P2   |   -1024.636596   |   -1024.353136   |   -1024.637476
bh9_08_11R1   |   -1064.209152   |   -1063.908307   |   -1064.209794
bh9_08_11TS   |   -1783.219931   |   -1782.806763   |   -1783.219647
bh9_08_12P1   |   -543.166432   |   -543.007132   |   -543.166211
bh9_08_12P2   |   -911.587571   |   -911.409865   |   -911.587999
bh9_08_12R1   |   -950.998319   |   -950.801867   |   -950.99792
bh9_08_12R2   |   -503.768426   |   -503.622247   |   -503.768424
bh9_08_12TS   |   -1454.713995   |   -1454.380558   |   -1454.714168
bh9_08_13P1   |   -173.738881   |   -173.680381   |   -173.738502
bh9_08_13P2   |   -1123.753027   |   -1123.511639   |   -1123.75226
bh9_08_13R1   |   -1202.213478   |   -1201.943467   |   -1202.213427
bh9_08_13R2   |   -95.263088   |   -95.230749   |   -95.263236
bh9_08_13TS   |   -1297.442316   |   -1297.145802   |   -1297.442535
bh9_08_14P1   |   -1018.062599   |   -1017.75994   |   -1018.06279
bh9_08_14P2   |   -492.851704   |   -492.703517   |   -492.851891
bh9_08_14R1   |   -568.271448   |   -568.098451   |   -568.271773
bh9_08_14R2   |   -942.710432   |   -942.433114   |   -942.710768
bh9_08_14TS   |   -1510.857749   |   -1510.412979   |   -1510.856451
bh9_08_15P1   |   -983.546477   |   -983.245411   |   -983.546505
bh9_08_15P2   |   -549.286997   |   -549.121608   |   -549.287306
bh9_08_15R1   |   -1023.704124   |   -1023.394995   |   -1023.704369
bh9_08_15R2   |   -509.163266   |   -509.006649   |   -509.163733
bh9_08_15TS   |   -1532.809007   |   -1532.345128   |   -1532.808173
bh9_08_1P1   |   -139.10919   |   -139.057473   |   -139.109033
bh9_08_1P2   |   -227.347703   |   -227.275354   |   -227.348
bh9_08_1R1   |   -266.962605   |   -266.873511   |   -266.962666
bh9_08_1TS   |   -366.415534   |   -366.297262   |   -366.415023
bh9_08_2P1   |   -499.156455   |   -499.122226   |   -499.156388
bh9_08_2TS   |   -726.498699   |   -726.397197   |   -726.498619
bh9_08_3P1   |   -190.008762   |   -189.945396   |   -190.008992
bh9_08_3P2   |   -502.294693   |   -502.14863   |   -502.295243
